  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
13:59:15     13.49     93.64     58.75     47.27
13:59:16     12.91     93.43     58.45     47.01
13:59:17     12.83     93.62     58.76     47.24
13:59:18     12.17     93.46     58.61     47.01
13:59:19     13.03     94.29     58.90     47.47
13:59:20     12.05     93.64     58.88     47.24
13:59:21     12.66     93.14     58.45     47.12
13:59:22     12.37     93.59     58.74     47.24
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
13:59:23     12.33     93.95     58.90     47.39
13:59:24     12.70     92.89     58.59     47.01
13:59:25     13.73     93.14     58.80     47.32
13:59:26     12.43     93.82     58.61     47.24
13:59:27     13.58     93.77     58.61     47.13
13:59:28     12.94     94.23     59.19     47.47
13:59:29     13.15     92.32     58.41     47.12
13:59:30     13.38     91.31     58.10     46.78
13:59:31     11.52     90.88     58.21     46.78
13:59:32     13.57     90.34     57.92     46.78
13:59:33     13.24     91.80     58.68     47.27
13:59:34     13.21     92.27     58.28     46.89
13:59:35     15.10     92.89     58.38     46.86
13:59:36     14.75     93.58     58.48     47.13
13:59:37     13.58     91.18     57.17     45.96
13:59:38     13.44     93.65     58.61     47.12
13:59:39     12.62     94.04     59.03     47.36
13:59:40     13.82     93.40     58.72     47.36
13:59:41     13.22     93.21     58.72     47.12
13:59:42     13.30     94.38     59.32     47.82
13:59:43     13.39     94.87     59.40     47.85
13:59:44     14.95     94.30     60.12     48.28
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
13:59:45     13.03     95.82     60.25     48.60
13:59:46     14.10     93.87     59.30     47.70
13:59:47     12.68     94.35     59.45     47.71
13:59:48     11.32     94.74     59.32     47.82
13:59:49     14.15     94.23     59.22     47.51
13:59:50     12.88     94.41     59.32     47.71
13:59:51     14.03     95.40     59.61     48.05
13:59:52     12.67     94.97     59.61     47.94
13:59:53     12.59     93.26     58.79     47.31
13:59:54     12.23     95.27     59.90     48.05
13:59:55     12.03     94.56     59.44     47.97
13:59:56     12.74     94.71     59.74     48.05
13:59:57     12.01     94.49     59.59     47.82
13:59:58     15.56     95.05     59.61     47.94
13:59:59     14.28     94.27     59.03     47.59
14:00:00     13.64     94.23     59.32     47.59
14:00:01     13.43     94.58     59.57     48.05
14:00:02     12.96     93.67     59.43     47.71
14:00:03     13.40     94.12     59.57     48.08
14:00:04     13.02     94.58     59.59     47.94
14:00:05     15.29     94.11     59.04     47.50
14:00:06     14.58     94.25     59.19     47.59
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:00:07     14.87     94.70     59.53     47.75
14:00:08     14.40     94.23     59.17     47.71
14:00:09     13.74     93.97     58.74     47.24
14:00:10     13.30     95.05     59.76     47.94
14:00:11     14.07     95.02     59.47     47.82
14:00:12     13.68     94.07     59.16     47.70
14:00:13     14.16     93.13     58.53     47.09
14:00:14     12.38     94.61     59.45     47.82
14:00:15     14.06     94.39     59.40     47.67
14:00:16     12.38     95.94     60.03     48.40
14:00:17     13.05     95.33     60.57     48.63
14:00:18     13.30     94.77     59.45     47.94
14:00:19     12.16     96.14     60.32     48.52
14:00:20     12.60     96.55     60.63     48.63
14:00:21     12.08     96.17     60.18     48.52
14:00:22     12.75     95.77     60.30     48.52
14:00:23     14.38     96.13     60.63     48.66
14:00:24     12.82     95.04     59.88     48.29
14:00:25     13.28     93.65     59.09     47.55
14:00:26     11.19     93.00     58.43     47.01
14:00:27     12.33     92.73     58.85     47.24
14:00:28     12.10     93.06     58.16     46.89
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:00:29     13.04     92.87     58.03     46.66
14:00:30     11.93     93.40     58.47     47.01
14:00:31     11.73     92.75     58.30     46.89
14:00:32     12.17     92.55     58.16     46.78
14:00:33     12.41     92.98     58.47     46.92
14:00:34     12.77     93.64     58.45     47.12
14:00:35     13.14     93.67     58.82     47.32
14:00:36     12.82     92.46     58.16     46.78
14:00:37     14.07     93.07     58.16     46.78
14:00:38     12.48     92.88     58.32     46.89
14:00:39     14.12     93.49     58.61     47.01
14:00:40     12.84     93.87     58.74     47.36
14:00:41     14.49     93.20     58.45     46.89
14:00:42     14.63     92.78     58.16     46.89
14:00:43     11.91     93.19     58.61     47.15
14:00:44     13.44     93.19     58.32     46.89
14:00:45     13.44     92.41     58.18     46.74
14:00:46     13.62     92.04     57.74     46.31
14:00:47     12.70     93.20     58.32     46.89
14:00:48     13.81     93.35     58.45     47.13
14:00:49     12.80     93.01     58.16     46.78
14:00:50     11.92     92.72     58.16     46.78
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:00:51     14.82     92.69     58.03     46.66
14:00:52     12.08     92.66     58.19     46.66
14:00:53     14.02     92.92     58.19     46.92
14:00:54     12.49     92.76     58.16     46.78
14:00:55     12.71     91.23     57.38     46.16
14:00:56     13.28     92.80     58.16     46.66
14:00:57     11.82     93.67     58.47     47.01
14:00:58     12.54     92.25     57.74     46.54
14:00:59     13.67     93.21     58.45     47.01
14:01:00     12.42     92.90     58.43     47.01
14:01:01     12.30     93.16     58.45     47.01
14:01:02     11.55     91.82     57.74     46.31
14:01:03     14.17     94.30     59.05     47.62
14:01:04     13.84     93.57     58.45     47.01
14:01:05     13.15     92.42     58.18     46.81
14:01:06     13.71     92.22     57.74     46.43
14:01:07     13.51     93.21     58.32     46.78
14:01:08     13.27     93.20     58.45     47.01
14:01:09     11.93     92.76     58.16     46.78
14:01:10     12.66     92.06     58.30     46.89
14:01:11     12.52     91.28     57.83     46.54
14:01:12     13.56     91.38     57.95     46.78
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:01:13     13.55     92.94     58.34     46.92
14:01:14     12.07     92.70     58.30     46.78
14:01:15     13.76     92.06     58.09     46.86
14:01:16     14.26     93.09     58.32     46.89
14:01:17     14.38     93.21     58.32     46.89
14:01:18     12.84     88.15     58.16     46.77
14:01:19     12.41     83.72     58.14     46.66
14:01:20     12.72     92.96     58.03     46.78
14:01:21     12.86     93.35     58.47     47.01
14:01:22     13.30     92.84     58.17     46.78
14:01:23     12.88     93.51     58.90     47.39
14:01:24     11.62     93.51     58.61     47.12
14:01:25     12.85     93.44     58.67     47.20
14:01:26     11.96     93.16     58.32     46.89
14:01:27     13.56     93.36     58.47     47.01
14:01:28     12.90     92.79     58.43     47.01
14:01:29     13.69     92.72     58.03     46.66
14:01:30     12.03     93.31     58.45     47.01
14:01:31     12.63     92.75     58.18     46.66
14:01:32     13.41     93.34     58.32     47.01
14:01:33     13.21     92.51     58.09     46.74
14:01:34     13.24     91.20     58.01     46.66
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:01:35     11.88     93.21     58.40     46.98
14:01:36     12.19     93.43     58.61     47.13
14:01:37     13.08     92.75     58.04     46.66
14:01:38     10.81     92.94     58.44     47.01
14:01:39     12.21     92.83     58.33     46.90
14:01:40     12.72     89.03     58.67     47.36
14:01:41     13.74     93.63     58.61     47.13
14:01:42     13.13     93.98     58.75     47.24
14:01:43     13.27     92.44     58.12     46.81
14:01:44     13.48     92.55     58.04     46.55
14:01:45     11.61     92.89     58.31     46.98
14:01:46     12.06     92.85     58.19     46.78
14:01:47     12.72     92.50     57.88     46.55
14:01:48     14.36     95.21     60.03     48.17
14:01:49     12.45     95.31     60.28     48.64
14:01:50     12.54     93.61     58.61     47.13
14:01:51     12.78     93.82     59.04     47.36
14:01:52     12.20     94.12     58.90     47.48
14:01:53     12.36     92.70     58.19     46.81
14:01:54     15.49     92.80     58.17     46.66
14:01:55     12.51     93.22     58.41     47.09
14:01:56     14.03     92.53     58.04     46.66
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:01:57     11.24     85.44     57.61     46.31
14:01:58     13.33     92.49     58.17     46.66
14:01:59     12.52     92.24     58.19     46.78
14:02:00     12.68     88.11     58.88     47.47
14:02:01     11.60     73.67     58.16     46.78
14:02:02     11.50     73.69     58.45     46.89
14:02:03     12.50     73.67     58.63     47.15
14:02:04     12.63     73.92     58.59     47.24
14:02:05     11.07     74.13     58.84     47.21
14:02:06     11.31     74.38     58.61     47.24
14:02:07     11.99     73.68     58.59     47.01
14:02:08     13.24     73.48     58.19     46.89
14:02:09     12.51     73.78     58.45     47.01
14:02:10     13.56     73.37     58.18     46.78
14:02:11     12.44     73.10     58.16     46.78
14:02:12     12.21     74.14     58.61     47.12
14:02:13     13.53     73.98     58.53     47.15
14:02:14     13.97     73.21     58.03     46.66
14:02:15     15.14     76.35     58.69     47.21
14:02:16     15.13     93.79     58.61     47.12
14:02:17     16.52     94.14     59.85     48.05
14:02:18     14.18     94.56     59.57     48.05
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:02:19     13.86     95.25     59.76     48.05
14:02:20     13.55     94.09     59.72     48.05
14:02:21     13.85     95.55     59.90     48.17
14:02:22     14.67     95.08     59.74     48.05
14:02:23     15.03     94.37     59.61     47.85
14:02:24     12.98     94.70     59.32     47.70
14:02:25     13.85     94.69     59.76     48.08
14:02:26     15.49     93.85     58.87     47.35
14:02:27     15.42     96.00     60.05     48.40
14:02:28     16.19     95.51     60.03     48.28
14:02:29     16.55     94.99     59.88     48.17
14:02:30     14.76     94.44     59.45     47.82
14:02:31     17.46     94.89     59.46     47.82
14:02:32     17.07     95.03     59.61     47.94
14:02:33     14.16     93.90     59.25     47.73
14:02:34     16.35     95.13     59.61     47.94
14:02:35     15.26     93.92     59.25     47.67
14:02:36     15.02     95.29     59.74     48.05
14:02:37     13.33     95.22     60.03     48.17
14:02:38     13.66     95.04     59.88     48.17
14:02:39     14.29     95.94     60.19     48.40
14:02:40     14.67     93.49     58.72     47.36
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:02:41     12.27     94.58     60.01     48.17
14:02:42     12.94     95.08     59.48     47.94
14:02:43     14.55     95.53     60.24     48.48
14:02:44     13.81     95.80     60.03     48.28
14:02:45     13.71     94.28     60.00     48.20
14:02:46     15.47     95.51     59.76     48.05
14:02:47     13.93     89.67     59.63     47.94
14:02:48     13.64     89.09     59.87     48.28
14:02:49     12.35     94.04     59.43     47.82
14:02:50     11.02     90.44     59.77     47.94
14:02:51     12.21     94.29     59.30     47.71
14:02:52     11.24     95.51     59.63     48.05
14:02:53     12.70     95.71     60.19     48.43
14:02:54     13.66     95.17     59.76     48.05
14:02:55     11.37     95.50     60.11     48.37
14:02:56     13.48     95.52     60.03     48.17
14:02:57     12.54     95.04     59.74     48.05
14:02:58     12.82     95.01     59.88     48.29
14:02:59     13.31     95.76     60.03     48.28
14:03:00     14.05     95.29     60.17     48.29
14:03:01     13.96     94.89     59.34     47.71
14:03:02     12.95     95.11     59.61     48.05
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:03:03     13.95     94.59     59.34     47.62
14:03:04     12.91     95.78     60.03     48.40
14:03:05     14.67     88.49     60.17     48.40
14:03:06     14.67     95.30     59.96     48.25
14:03:07     17.07     96.05     60.35     48.54
14:03:08     14.26     95.65     60.32     48.52
14:03:09     14.93     95.80     60.16     48.40
14:03:10     14.89     94.72     59.76     48.09
14:03:11     14.55     95.91     60.45     48.63
14:03:12     15.12     95.62     60.30     48.52
14:03:13     14.33     94.76     59.63     47.97
14:03:14     13.72     95.18     59.74     48.05
14:03:15     14.16     95.77     60.32     48.52
14:03:16     12.75     95.99     60.40     48.60
14:03:17     16.16     95.69     60.30     48.52
14:03:18     14.05     95.82     60.30     48.52
14:03:19     15.41     95.40     60.03     48.28
14:03:20     14.73     95.35     59.90     48.17
14:03:21     14.45     95.78     60.59     48.63
14:03:22     15.43     95.60     60.30     48.63
14:03:23     15.43     95.50     60.04     48.31
14:03:24     13.73     95.25     59.76     47.94
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:03:25     14.67     95.22     60.16     48.52
14:03:26     13.36     95.10     59.69     48.02
14:03:27     13.38     93.49     58.45     47.01
14:03:28     12.85     93.23     58.45     47.01
14:03:29     12.39     93.79     58.76     47.24
14:03:30     12.84     93.60     58.74     47.12
14:03:31     13.57     92.54     57.74     46.54
14:03:32     13.98     93.05     58.32     46.89
14:03:33     11.96     92.77     58.34     46.80
14:03:34     14.34     92.55     57.88     46.54
14:03:35     12.71     93.28     58.32     47.01
14:03:36     11.75     75.05     59.33     47.55
14:03:37     12.35     75.19     59.61     48.05
14:03:38     10.96     75.83     60.05     48.28
14:03:39     11.89     74.63     59.72     48.05
14:03:40     11.13     75.52     59.88     48.17
14:03:41     11.67     75.39     60.01     48.28
14:03:42     11.90     75.02     60.16     48.29
14:03:43     11.63     73.71     58.74     47.39
14:03:44     12.15     72.96     58.14     46.77
14:03:45     13.14     82.29     58.45     47.01
14:03:46     13.93     95.50     60.13     48.25
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:03:47     13.06     95.58     60.03     48.28
14:03:48     14.37     96.64     60.74     48.86
14:03:49     14.03     96.85     60.89     49.10
14:03:50     15.08     96.40     61.01     48.98
14:03:51     15.30     96.44     60.47     48.63
14:03:52     13.51     93.93     58.74     47.36
14:03:53     11.80     92.76     58.48     46.92
14:03:54     13.79     93.23     58.32     46.89
14:03:55     14.61     93.21     58.32     47.01
14:03:56     14.84     93.02     58.31     46.92
14:03:57     13.21     93.16     58.32     46.89
14:03:58     15.46     92.91     58.32     46.89
14:03:59     13.43     93.55     58.61     47.01
14:04:00     14.39     92.97     58.45     47.01
14:04:01     13.27     92.62     58.76     47.24
14:04:02     14.19     94.37     58.90     47.47
14:04:03     14.89     92.17     58.25     46.85
14:04:04     12.69     93.65     58.74     47.24
14:04:05     12.92     94.39     59.30     47.70
14:04:06     13.49     93.39     58.82     47.32
14:04:07     13.17     84.71     59.95     48.21
14:04:08     14.89     96.33     61.01     48.98
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:04:09     12.97     96.73     60.50     48.63
14:04:10     13.80     93.82     59.03     47.47
14:04:11     13.64     93.59     58.50     47.17
14:04:12     14.33     93.75     58.61     47.12
14:04:13     13.88     92.42     58.11     46.69
14:04:14     14.48     92.30     57.74     46.54
14:04:15     14.08     89.07     58.19     46.78
14:04:16     13.78     93.24     58.60     47.04
14:04:17     14.71     94.07     58.76     47.36
14:04:18     12.69     93.90     58.74     47.24
14:04:19     13.74     93.19     58.48     46.89
14:04:20     13.90     91.92     58.32     46.89
14:04:21     13.95     92.82     58.03     46.78
14:04:22     13.14     94.57     59.19     47.59
14:04:23     13.39     92.97     58.55     47.09
14:04:24     15.08     91.80     57.75     46.43
14:04:25     14.80     92.56     58.19     46.66
14:04:26     13.85     92.91     58.60     47.27
14:04:27     15.16     94.20     59.45     47.82
14:04:28     14.22     94.17     59.32     47.70
14:04:29     13.39     94.41     59.03     47.47
14:04:30     12.19     93.89     59.32     47.59
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:04:31     13.99     94.56     59.32     47.70
14:04:32     13.89     95.35     59.47     47.94
14:04:33     12.51     95.25     59.79     47.97
14:04:34     13.28     95.11     59.61     47.94
14:04:35     13.54     94.52     59.59     48.05
14:04:36     13.45     95.21     59.75     48.02
14:04:37     13.93     94.56     59.19     47.59
14:04:38     13.28     94.13     59.43     47.82
14:04:39     13.17     87.14     59.76     48.05
14:04:40     13.28     96.00     60.19     48.29
14:04:41     14.57     94.58     59.59     48.05
14:04:42     13.02     95.45     60.03     48.29
14:04:43     14.50     95.01     60.03     48.31
14:04:44     12.07     92.33     58.03     46.66
14:04:45     12.59     91.99     57.74     46.31
14:04:46     13.20     92.17     57.73     46.57
14:04:47     13.04     92.42     58.16     46.66
14:04:48     11.91     82.95     57.94     46.69
14:04:49     13.44     82.24     58.45     47.01
14:04:50     12.65     88.00     59.34     47.70
14:04:51     12.67     93.12     58.32     46.89
14:04:52     12.08     93.03     58.30     46.89
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:04:53     15.35     93.34     58.34     46.80
14:04:54     13.33     92.30     57.74     46.54
14:04:55     12.53     89.22     57.91     46.57
14:04:56     13.68     93.11     58.84     47.21
14:04:57     12.44     93.44     58.45     47.12
14:04:58     13.20     93.72     58.74     47.24
14:04:59     13.03     93.53     58.59     47.12
14:05:00     12.69     91.60     58.76     47.24
14:05:01     14.33     92.60     58.61     47.01
14:05:02     12.47     92.47     58.01     46.78
14:05:03     12.99     93.17     58.87     47.39
14:05:04     12.62     94.37     59.03     47.47
14:05:05     13.40     93.82     58.76     47.24
14:05:06     13.50     94.47     59.53     47.90
14:05:07     13.37     95.30     59.90     48.05
14:05:08     13.51     95.03     59.45     47.94
14:05:09     12.70     93.88     59.29     47.70
14:05:10     14.56     94.77     59.32     47.70
14:05:11     13.91     93.52     59.01     47.47
14:05:12     12.30     94.22     59.19     47.47
14:05:13     12.32     93.83     58.90     47.50
14:05:14     13.31     94.61     59.19     47.59
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:05:15     13.53     96.71     60.47     48.63
14:05:16     12.87     96.58     61.31     49.29
14:05:17     14.95     96.01     60.74     48.75
14:05:18     14.59     96.14     60.72     48.98
14:05:19     13.78     95.39     60.83     48.87
14:05:20     14.20     95.81     60.43     48.63
14:05:21     13.13     95.34     60.30     48.52
14:05:22     13.21     94.73     59.45     47.94
14:05:23     14.28     95.17     59.82     48.13
14:05:24     13.43     93.80     59.83     48.05
14:05:25     13.19     96.89     60.76     48.98
14:05:26     13.50     95.07     60.02     48.20
14:05:27     14.86     95.78     60.43     48.75
14:05:28     14.30     97.42     60.92     48.98
14:05:29     14.21     96.59     60.90     48.98
14:05:30     14.58     95.80     60.32     48.40
14:05:31     17.15     95.02     59.32     47.82
14:05:32     13.81     96.07     60.34     48.52
14:05:33     13.61     96.12     60.34     48.55
14:05:34     13.65     94.72     59.34     47.59
14:05:35     12.90     93.37     58.32     47.01
14:05:36     13.66     92.60     58.51     47.09
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:05:37     12.63     93.11     58.45     46.89
14:05:38     11.89     92.98     58.43     47.12
14:05:39     11.98     91.24     58.39     47.01
14:05:40     11.88     91.85     58.76     47.24
14:05:41     13.40     80.28     58.59     47.12
14:05:42     11.24     78.90     58.74     47.24
14:05:43     11.15     80.40     58.36     46.97
14:05:44     13.69     93.39     58.48     47.01
14:05:45     14.01     90.41     58.35     46.82
14:05:46     11.84     77.96     58.56     47.21
14:05:47     11.53     91.45     58.45     46.89
14:05:48     12.58     93.69     58.61     47.24
14:05:49     12.51     93.20     58.32     46.89
14:05:50     12.02     92.75     58.17     46.78
14:05:51     12.81     92.76     58.17     46.78
14:05:52     13.90     92.40     58.28     46.89
14:05:53     15.18     93.35     58.56     46.97
14:05:54     12.37     92.36     58.45     47.12
14:05:55     12.65     91.55     58.26     46.78
14:05:56     14.61     92.28     58.15     46.81
14:05:57     13.29     91.66     58.26     46.89
14:05:58     11.94     91.90     58.26     47.01
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:05:59     11.03     91.59     58.23     46.89
14:06:00     13.14     91.77     58.52     47.12
14:06:01     13.58     87.69     58.90     47.24
14:06:02     19.31     75.33     58.85     47.36
14:06:03     11.94     73.48     57.94     46.74
14:06:04     11.92     74.90     59.01     47.47
14:06:05     12.83     75.57     60.99     49.10
14:06:06     12.17     81.80     59.82     48.13
14:06:07     14.34     95.33     59.74     48.05
14:06:08     14.60     95.18     59.63     47.94
14:06:09     13.93     95.01     59.61     47.94
14:06:10     14.30     95.89     60.05     48.28
14:06:11     12.23     95.95     60.19     48.40
14:06:12     13.26     94.46     59.19     47.47
14:06:13     14.90     95.49     59.77     48.20
14:06:14     13.58     95.09     59.74     48.05
14:06:15     13.34     91.97     57.88     46.54
14:06:16     15.47     94.99     59.60     47.97
14:06:17     13.98     94.32     59.19     47.47
14:06:18     13.66     97.14     61.03     49.21
14:06:19     12.95     96.63     60.76     48.75
14:06:20     15.02     96.66     60.90     48.98
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:06:21     12.76     97.36     60.90     49.10
14:06:22     14.37     96.13     60.47     48.52
14:06:23     10.72     95.80     60.21     48.43
14:06:24     12.52     94.10     59.30     47.70
14:06:25     11.68     95.88     60.51     48.78
14:06:26     12.97     95.26     59.98     48.25
14:06:27     13.56     93.67     58.61     47.13
14:06:28     12.64     93.81     58.76     47.24
14:06:29     12.46     93.58     58.74     47.24
14:06:30     12.24     90.72     58.59     47.24
14:06:31     13.87     92.93     58.32     46.89
14:06:32     13.01     93.36     58.48     47.03
14:06:33     13.96     92.87     58.11     46.81
14:06:34     14.34     92.73     58.17     46.78
14:06:35     12.31     93.76     58.90     47.24
14:06:36     13.61     94.59     59.27     47.79
14:06:37     14.63     96.27     60.59     48.75
14:06:38     11.87     96.43     61.14     49.22
14:06:39     13.39     95.49     60.43     48.63
14:06:40     13.24     95.61     60.90     48.87
14:06:41     14.18     95.90     60.59     48.87
14:06:42     12.58     91.50     60.14     48.28
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:06:43     15.03     95.78     60.25     48.60
14:06:44     12.02     88.33     60.34     48.52
14:06:45     12.33     92.37     59.46     47.82
14:06:46     13.82     95.48     60.20     48.31
14:06:47     13.58     96.02     60.05     48.40
14:06:48     13.50     95.63     60.56     48.75
14:06:49     13.18     95.83     60.32     48.40
14:06:50     12.67     96.39     60.34     48.63
14:06:51     14.17     95.97     60.59     48.63
14:06:52     12.13     96.72     60.47     48.75
14:06:53     14.91     94.28     59.48     47.85
14:06:54     13.36     95.09     59.62     47.95
14:06:55     14.03     95.80     60.06     48.17
14:06:56     13.14     96.13     60.27     48.48
14:06:57     13.78     92.59     57.90     46.54
14:06:58     12.28     92.06     58.01     46.78
14:06:59     12.55     92.74     58.19     46.66
14:07:00     14.36     92.07     58.32     47.01
14:07:01     13.34     93.61     58.74     47.24
14:07:02     13.89     92.26     58.45     46.89
14:07:03     13.92     92.01     58.25     46.97
14:07:04     12.31     93.27     58.45     46.89
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:07:05     13.47     93.55     58.76     47.24
14:07:06     13.26     93.55     58.69     47.20
14:07:07     14.38     93.29     58.43     47.12
14:07:08     15.22     93.29     60.72     48.75
14:07:09     14.47     95.99     60.45     48.75
14:07:10     14.93     94.53     59.72     47.94
14:07:11     13.88     97.13     61.03     49.22
14:07:12     15.32     94.89     59.74     48.05
14:07:13     13.99     93.05     58.48     46.92
14:07:14     14.86     94.27     59.16     47.70
14:07:15     13.72     93.35     58.45     47.01
14:07:16     12.83     92.72     58.69     47.21
14:07:17     13.34     93.51     58.59     47.13
14:07:18     12.12     92.95     58.19     46.78
14:07:19     12.96     93.66     58.61     47.13
14:07:20     14.60     93.04     58.57     47.12
14:07:21     12.30     93.56     59.57     47.82
14:07:22     12.87     92.37     58.55     47.24
14:07:23     10.94     91.46     57.51     46.28
14:07:24     14.05     91.49     57.45     46.08
14:07:25     11.92     92.42     58.01     46.78
14:07:26     13.52     94.58     59.80     48.14
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:07:27     12.30     88.22     58.32     46.78
14:07:28     12.24     73.89     58.28     47.01
14:07:29     11.07     72.91     58.30     46.89
14:07:30     11.11     73.68     58.32     46.89
14:07:31     13.10     73.65     58.59     47.01
14:07:32     11.91     73.58     58.74     47.24
14:07:33     10.76     73.88     58.48     47.15
14:07:34     11.44     74.05     58.72     47.24
14:07:35     10.49     72.82     58.17     46.78
14:07:36     11.58     74.93     59.89     48.08
14:07:37     10.79     74.85     59.59     48.05
14:07:38     11.44     74.93     59.45     47.82
14:07:39     11.95     73.75     59.01     47.47
14:07:40     10.94     75.57     60.03     48.17
14:07:41     11.01     74.84     59.99     48.40
14:07:42     11.18     74.41     59.70     48.05
14:07:43     12.57     74.01     59.38     47.67
14:07:44     11.89     75.34     59.32     47.82
14:07:45     11.72     74.12     59.30     47.70
14:07:46     12.00     83.86     59.38     47.79
14:07:47     12.10     93.63     58.76     47.12
14:07:48     11.92     93.36     58.45     47.12
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:07:49     12.59     93.48     58.59     47.12
14:07:50     11.79     78.33     58.74     47.12
14:07:51     11.85     74.26     59.03     47.47
14:07:52     10.76     73.83     58.74     47.24
14:07:53     12.35     74.02     58.77     47.39
14:07:54     10.77     73.51     58.32     46.78
14:07:55     11.97     73.70     58.45     47.12
14:07:56     11.28     74.09     58.87     47.21
14:07:57     11.51     74.04     58.74     47.36
14:07:58     11.55     74.50     59.16     47.59
14:07:59     10.84     73.47     58.32     46.78
14:08:00     11.65     80.69     58.03     46.78
14:08:01     14.33     93.40     58.61     47.12
14:08:02     12.31     93.90     58.74     47.24
14:08:03     13.06     93.17     58.48     47.04
14:08:04     12.15     93.21     58.61     47.01
14:08:05     14.59     93.63     58.45     47.12
14:08:06     12.60     94.10     59.25     47.55
14:08:07     13.37     94.10     59.03     47.59
14:08:08     13.69     91.72     59.05     47.47
14:08:09     12.65     74.40     59.03     47.47
14:08:10     11.55     73.37     58.19     46.78
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:08:11     12.13     82.21     59.45     47.82
14:08:12     13.03     94.74     59.47     47.70
14:08:13     12.75     93.45     58.54     47.27
14:08:14     12.20     94.05     59.03     47.47
14:08:15     13.02     93.68     58.88     47.36
14:08:16     12.48     93.32     58.89     47.20
14:08:17     12.92     91.37     57.90     46.66
14:08:18     12.58     89.93     58.32     46.78
14:08:19     12.79     92.58     58.17     46.89
14:08:20     11.71     92.48     58.45     47.01
14:08:21     11.38     93.06     58.32     46.90
14:08:22     12.64     92.76     58.46     46.90
14:08:23     11.81     93.36     58.48     47.16
14:08:24     12.79     93.04     58.46     46.90
14:08:25     12.05     88.28     58.32     47.01
14:08:26     12.04     91.89     58.00     46.69
14:08:27     13.06     91.16     58.30     46.78
14:08:28     11.60     92.28     58.03     46.78
14:08:29     12.96     92.36     58.09     46.71
14:08:30     13.61     92.39     58.17     46.66
14:08:31     12.89     93.29     58.30     47.01
14:08:32     14.68     92.90     58.19     46.78
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:08:33     10.95     92.92     58.59     47.16
14:08:34     12.59     93.53     58.48     47.01
14:08:35     10.49     91.65     58.17     46.78
14:08:36     13.64     93.45     58.60     47.15
14:08:37     12.02     93.43     58.47     47.01
14:08:38     13.06     85.64     58.45     46.89
14:08:39     12.97     92.06     58.28     46.89
14:08:40     12.11     93.64     58.47     47.01
14:08:41     12.59     92.08     58.26     47.01
14:08:42     13.70     93.56     58.61     47.13
14:08:43     13.17     92.54     58.32     46.92
14:08:45     12.72     92.98     58.43     47.01
