  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
13:59:01     12.55     92.91     58.62     47.04
13:59:02     12.21     92.40     58.43     47.01
13:59:03     12.80     94.31     59.05     47.47
13:59:04     12.52     94.63     59.03     47.59
13:59:05     11.60     92.93     58.32     46.78
13:59:06     11.84     93.90     58.74     47.36
13:59:07     11.41     93.91     58.76     47.24
13:59:08     12.61     94.14     58.90     47.36
13:59:09     11.84     88.83     59.03     47.50
13:59:10     11.19     74.36     58.19     46.78
13:59:11     11.96     74.01     58.38     46.97
13:59:12     10.33     72.57     58.39     47.01
13:59:13     10.97     73.50     58.03     46.66
13:59:14     10.44     74.04     58.61     47.12
13:59:15     12.19     78.89     58.45     47.01
13:59:16     12.19     93.37     58.61     47.01
13:59:17     12.02     93.86     58.76     47.24
13:59:18     11.62     93.33     58.32     47.01
13:59:19     12.96     94.09     58.98     47.44
13:59:20     12.67     93.94     58.88     47.36
13:59:21     11.95     93.12     58.67     47.20
13:59:22     11.70     93.15     58.61     47.12
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
13:59:23     12.23     93.92     58.90     47.24
13:59:24     11.14     93.36     58.45     47.12
13:59:25     11.90     92.48     58.85     47.24
13:59:26     11.52     92.78     58.61     47.12
13:59:27     12.24     93.63     58.61     47.12
13:59:28     12.73     94.32     59.03     47.59
13:59:29     13.04     93.22     58.74     47.27
13:59:30     13.21     90.45     58.06     46.78
13:59:31     11.75     91.50     58.34     46.97
13:59:32     14.33     89.74     57.88     46.66
13:59:33     12.25     91.76     58.52     47.12
13:59:34     12.71     92.15     58.28     46.78
13:59:35     13.16     93.06     58.32     47.01
13:59:36     12.54     93.54     58.45     47.01
13:59:37     14.36     91.36     57.32     45.96
13:59:38     12.63     93.30     58.45     47.12
13:59:39     12.59     94.27     59.11     47.55
13:59:40     13.49     93.44     58.88     47.24
13:59:41     12.29     93.23     58.67     47.32
13:59:42     12.88     94.30     59.30     47.70
13:59:43     12.13     94.67     59.19     47.59
13:59:44     13.74     94.28     60.12     48.28
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
13:59:45     12.88     95.82     60.16     48.52
13:59:46     13.47     93.87     59.30     47.70
13:59:47     12.73     95.02     59.61     47.82
13:59:48     10.46     94.56     59.32     47.70
13:59:49     14.54     94.31     59.25     47.85
13:59:50     12.80     94.13     59.30     47.59
13:59:51     15.09     95.33     59.71     48.02
13:59:52     12.17     95.56     59.74     48.17
13:59:53     12.44     92.79     58.45     46.89
13:59:54     11.59     94.97     59.74     48.17
13:59:55     12.51     94.98     59.62     47.96
13:59:56     11.08     94.56     59.59     47.94
13:59:57     12.11     94.50     59.61     47.82
13:59:58     13.31     95.21     59.61     48.05
13:59:59     13.73     94.02     59.09     47.54
14:00:00     12.22     94.57     59.47     47.70
14:00:01     13.33     94.27     59.43     47.94
14:00:02     12.18     93.57     59.36     47.79
14:00:03     14.55     94.12     59.70     48.05
14:00:04     12.32     78.43     59.43     47.82
14:00:05     12.47     75.94     59.05     47.47
14:00:06     12.61     79.87     59.19     47.59
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:00:07     13.57     94.53     59.45     47.70
14:00:08     11.61     94.20     59.16     47.70
14:00:09     13.02     87.32     59.13     47.62
14:00:10     11.14     75.26     59.32     47.70
14:00:11     12.79     76.22     59.47     47.82
14:00:12     11.15     75.54     59.40     47.78
14:00:13     12.07     73.66     58.59     47.12
14:00:14     11.17     88.02     59.30     47.70
14:00:15     14.21     94.58     59.19     47.59
14:00:16     12.76     95.63     60.19     48.40
14:00:17     12.33     95.10     60.41     48.52
14:00:18     13.50     94.90     59.74     48.05
14:00:19     12.08     95.95     60.19     48.55
14:00:20     12.79     96.41     60.47     48.63
14:00:21     12.61     96.12     60.34     48.40
14:00:22     12.41     95.77     60.31     48.66
14:00:23     12.99     96.15     60.61     48.63
14:00:24     13.02     95.34     60.03     48.28
14:00:25     12.27     93.79     59.14     47.70
14:00:26     11.17     93.02     58.45     46.89
14:00:27     11.98     92.69     58.70     47.24
14:00:28     11.81     92.93     58.30     46.89
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:00:29     12.22     93.02     58.34     46.92
14:00:30     12.58     93.40     58.32     47.01
14:00:31     11.08     92.74     58.30     46.89
14:00:32     12.10     92.96     58.31     46.92
14:00:33     11.73     93.01     58.16     46.78
14:00:34     11.75     93.58     58.61     47.12
14:00:35     13.90     93.40     58.74     47.12
14:00:36     11.82     93.02     58.30     47.01
14:00:37     13.39     92.76     58.19     46.66
14:00:38     11.89     92.90     58.30     46.89
14:00:39     13.66     92.88     58.48     47.15
14:00:40     11.75     79.22     58.90     47.36
14:00:41     12.81     78.12     58.45     47.01
14:00:42     12.27     86.10     58.40     46.86
14:00:43     12.15     92.91     58.16     46.89
14:00:44     12.93     93.34     58.45     46.89
14:00:45     11.96     91.95     58.03     46.78
14:00:46     11.90     91.07     57.59     46.31
14:00:47     12.74     93.21     58.32     46.89
14:00:48     12.72     93.17     58.61     47.01
14:00:49     13.07     90.01     58.24     46.97
14:00:50     10.76     92.01     58.16     46.78
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:00:51     13.67     92.42     58.03     46.66
14:00:52     11.84     92.87     58.26     46.86
14:00:53     12.95     92.72     58.03     46.66
14:00:54     12.24     92.39     58.30     46.78
14:00:55     12.70     89.73     57.16     46.08
14:00:56     13.45     92.78     58.16     46.66
14:00:57     11.93     93.53     58.47     47.01
14:00:58     13.04     92.68     57.88     46.66
14:00:59     12.83     92.93     58.48     47.04
14:01:00     13.23     92.97     58.43     47.01
14:01:01     12.87     93.20     58.45     47.01
14:01:02     13.07     92.16     57.89     46.57
14:01:03     14.79     93.67     58.90     47.24
14:01:04     12.99     93.90     58.61     47.24
14:01:05     12.28     84.44     58.01     46.66
14:01:06     11.82     87.40     57.74     46.43
14:01:07     13.02     92.72     58.19     46.78
14:01:08     13.94     93.24     58.45     46.89
14:01:09     11.97     93.21     58.19     46.89
14:01:10     12.65     92.25     58.30     46.92
14:01:11     12.71     87.17     57.97     46.66
14:01:12     11.87     75.70     58.03     46.74
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:01:13     12.93     82.96     58.32     46.89
14:01:14     11.75     92.11     58.16     46.66
14:01:15     13.82     92.25     58.01     46.78
14:01:16     12.08     91.28     58.32     46.78
14:01:17     12.72     93.36     58.32     47.01
14:01:18     12.52     92.99     58.16     46.77
14:01:19     12.72     92.01     58.01     46.66
14:01:20     13.82     93.09     58.25     46.92
14:01:21     12.20     93.15     58.32     46.89
14:01:22     13.97     93.21     58.46     47.04
14:01:23     12.82     93.33     58.61     47.12
14:01:24     10.76     93.68     58.74     47.24
14:01:25     12.03     93.25     58.59     47.12
14:01:26     11.51     93.06     58.32     46.89
14:01:27     12.83     93.17     58.47     46.89
14:01:28     11.84     93.39     58.59     47.24
14:01:29     12.46     92.54     58.01     46.66
14:01:30     12.29     93.25     58.48     47.04
14:01:31     11.86     92.74     58.03     46.66
14:01:32     12.28     93.33     58.56     47.09
14:01:33     11.42     92.51     58.16     46.66
14:01:34     12.07     92.20     58.01     46.66
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:01:35     13.04     93.19     58.16     46.89
14:01:36     11.88     93.42     58.61     47.12
14:01:37     12.85     91.50     58.03     46.54
14:01:38     11.73     93.12     58.43     47.12
14:01:39     11.97     92.84     58.32     46.89
14:01:40     11.62     89.72     58.84     47.50
14:01:41     12.54     80.82     58.59     47.01
14:01:42     12.05     74.43     58.82     47.44
14:01:43     11.30     73.70     58.16     46.78
14:01:44     12.54     73.12     57.90     46.54
14:01:45     10.35     77.41     58.32     46.89
14:01:46     11.15     75.95     58.32     46.78
14:01:47     11.86     73.13     57.74     46.43
14:01:48     11.17     75.42     59.74     48.05
14:01:49     10.91     76.07     60.56     48.75
14:01:50     11.34     81.59     58.69     47.32
14:01:51     11.62     80.62     58.74     47.24
14:01:52     11.47     76.25     59.18     47.55
14:01:53     11.36     74.45     58.16     46.78
14:01:54     12.03     73.67     58.19     46.78
14:01:55     12.50     77.78     58.32     46.89
14:01:56     12.76     92.65     58.03     46.66
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:01:57     11.12     92.40     57.74     46.43
14:01:58     13.84     92.68     58.03     46.54
14:01:59     12.40     93.11     58.16     46.89
14:02:00     12.32     93.47     59.05     47.39
14:02:01     12.41     92.87     58.16     46.89
14:02:02     12.09     93.14     58.53     46.97
14:02:03     12.77     93.28     58.32     47.01
14:02:04     13.73     93.67     58.74     47.24
14:02:05     13.28     93.41     58.61     47.12
14:02:06     11.41     93.99     58.74     47.24
14:02:07     12.41     93.19     58.61     47.01
14:02:08     14.44     93.20     58.16     46.89
14:02:09     12.30     93.36     58.61     47.01
14:02:10     15.19     93.19     58.27     46.86
14:02:11     13.64     92.76     58.03     46.78
14:02:12     12.79     93.45     58.67     47.21
14:02:13     13.14     93.38     58.61     47.01
14:02:14     14.58     92.76     57.90     46.66
14:02:15     14.80     93.45     58.45     47.01
14:02:16     14.79     93.74     58.61     47.12
14:02:17     14.23     94.05     59.70     48.05
14:02:18     13.03     94.57     59.59     47.94
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:02:19     12.55     95.23     59.90     48.17
14:02:20     12.51     94.60     59.88     48.20
14:02:21     11.55     95.37     59.90     48.05
14:02:22     14.09     95.36     59.96     48.37
14:02:23     13.09     94.36     59.32     47.70
14:02:24     10.46     94.56     59.18     47.59
14:02:25     12.28     95.04     59.74     48.05
14:02:26     12.22     93.67     58.88     47.24
14:02:27     14.90     95.83     60.05     48.28
14:02:28     14.49     95.73     60.03     48.40
14:02:29     15.21     95.10     60.01     48.28
14:02:30     14.77     91.96     59.40     47.85
14:02:31     14.74     75.92     59.61     47.94
14:02:32     13.66     75.60     59.69     47.90
14:02:33     12.45     75.69     59.14     47.70
14:02:34     13.72     74.97     59.47     47.70
14:02:35     13.75     75.16     59.16     47.59
14:02:36     11.60     76.01     59.74     48.17
14:02:37     11.90     76.00     60.03     48.28
14:02:38     11.27     76.30     59.74     48.05
14:02:39     12.11     76.43     60.19     48.40
14:02:40     12.75     77.83     58.80     47.39
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:02:41     11.41     95.48     60.03     48.28
14:02:42     13.38     94.60     59.73     48.02
14:02:43     12.89     95.55     60.16     48.28
14:02:44     12.13     95.78     60.03     48.40
14:02:45     12.03     94.47     59.87     48.05
14:02:46     12.95     95.19     59.61     48.05
14:02:47     13.47     95.29     59.76     47.94
14:02:48     12.75     95.21     59.74     48.17
14:02:49     11.92     94.33     59.72     47.94
14:02:50     10.92     95.22     59.63     48.08
14:02:51     11.29     94.43     59.43     47.82
14:02:52     10.41     95.51     59.84     48.13
14:02:53     11.56     95.51     59.90     48.17
14:02:54     11.23     95.17     59.76     48.05
14:02:55     11.23     95.56     60.03     48.29
14:02:56     11.07     95.53     60.03     48.17
14:02:57     11.62     95.33     59.74     48.17
14:02:58     11.34     94.47     59.72     48.05
14:02:59     11.37     95.95     60.19     48.40
14:03:00     11.75     95.14     60.19     48.43
14:03:01     14.01     95.01     59.47     47.82
14:03:02     11.15     94.95     59.69     48.02
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:03:03     12.13     94.57     59.19     47.59
14:03:04     12.04     95.84     60.03     48.28
14:03:05     13.69     95.20     60.03     48.29
14:03:06     12.39     95.52     60.09     48.33
14:03:07     14.10     95.51     60.30     48.40
14:03:08     12.45     94.90     60.32     48.63
14:03:09     12.76     75.67     60.16     48.28
14:03:10     12.10     80.96     59.93     48.36
14:03:11     13.00     95.92     60.32     48.52
14:03:12     12.32     95.50     60.51     48.71
14:03:13     13.06     94.75     59.61     47.82
14:03:14     12.47     95.40     59.47     47.94
14:03:15     13.24     95.46     60.30     48.52
14:03:16     12.04     95.99     60.32     48.52
14:03:17     14.31     95.45     60.30     48.52
14:03:18     13.26     95.78     60.45     48.52
14:03:19     14.07     95.57     59.90     48.28
14:03:20     13.31     95.04     59.87     48.17
14:03:21     13.25     95.68     60.74     48.78
14:03:22     12.73     89.60     60.38     48.71
14:03:23     12.34     77.60     60.05     48.28
14:03:24     11.01     75.72     59.61     47.94
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:03:25     12.42     75.66     60.32     48.40
14:03:26     11.24     76.86     59.61     48.05
14:03:27     11.78     74.34     58.74     47.24
14:03:28     11.73     74.06     58.47     46.89
14:03:29     11.80     75.61     58.59     47.12
14:03:30     11.07     75.48     58.76     47.36
14:03:31     11.93     73.52     57.96     46.57
14:03:32     12.55     73.97     58.27     46.97
14:03:33     11.29     74.76     58.16     46.78
14:03:34     11.78     72.74     57.90     46.43
14:03:35     12.17     74.63     58.32     47.01
14:03:36     10.71     74.28     58.90     47.36
14:03:37     12.15     75.82     59.74     48.05
14:03:38     10.57     77.12     60.05     48.28
14:03:39     11.87     74.82     59.72     48.05
14:03:40     10.58     75.62     59.87     48.05
14:03:41     11.13     75.20     60.09     48.48
14:03:42     12.11     75.21     60.15     48.37
14:03:43     11.14     74.67     58.90     47.24
14:03:44     11.87     73.19     58.12     46.89
14:03:45     11.40     76.18     58.47     47.01
14:03:46     12.79     75.59     59.74     48.05
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:03:47     10.86     76.45     60.05     48.17
14:03:48     11.97     76.30     60.59     48.86
14:03:49     11.66     76.99     61.03     48.98
14:03:50     13.21     83.51     60.88     49.10
14:03:51     13.06     96.99     60.92     49.01
14:03:52     12.78     93.79     58.98     47.44
14:03:53     11.01     93.04     58.30     46.89
14:03:54     12.36     93.22     58.32     46.89
14:03:55     12.01     92.93     58.19     46.78
14:03:56     12.69     93.20     58.32     46.89
14:03:57     12.04     93.14     58.45     46.89
14:03:58     13.08     93.04     58.32     46.89
14:03:59     13.19     93.41     58.32     47.01
14:04:00     12.33     93.51     58.45     47.01
14:04:01     12.46     93.89     58.92     47.39
14:04:02     14.14     94.47     59.18     47.55
14:04:03     14.36     92.79     58.24     46.70
14:04:04     12.21     93.34     58.45     47.12
14:04:05     13.04     94.37     59.16     47.59
14:04:06     13.34     93.68     59.01     47.47
14:04:07     12.84     95.12     59.66     47.98
14:04:08     13.67     96.35     61.03     48.98
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:04:09     12.20     96.61     60.47     48.63
14:04:10     13.14     94.54     59.19     47.70
14:04:11     12.47     93.67     58.77     47.27
14:04:12     13.63     93.68     58.69     47.20
14:04:13     13.31     93.01     58.16     46.78
14:04:14     13.10     91.98     57.61     46.31
14:04:15     13.44     93.04     58.16     46.78
14:04:16     11.83     93.43     58.47     47.01
14:04:17     14.77     93.86     58.74     47.24
14:04:18     12.33     93.83     58.76     47.24
14:04:19     12.15     93.17     58.45     46.89
14:04:20     13.33     93.35     58.32     47.01
14:04:21     12.25     92.79     58.27     46.81
14:04:22     12.94     94.26     58.98     47.55
14:04:23     12.31     93.94     58.74     47.24
14:04:24     13.32     92.28     57.74     46.43
14:04:25     12.95     92.69     58.19     46.66
14:04:26     12.98     93.39     58.45     47.12
14:04:27     12.87     94.57     59.32     47.70
14:04:28     13.23     94.11     59.16     47.59
14:04:29     12.89     94.58     59.19     47.59
14:04:30     12.29     94.26     59.16     47.59
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:04:31     13.32     94.66     59.48     47.85
14:04:32     12.67     95.04     59.77     47.97
14:04:33     13.41     95.55     59.76     48.05
14:04:34     12.74     95.07     59.32     47.82
14:04:35     12.60     94.42     59.72     48.05
14:04:36     12.49     95.22     59.63     47.94
14:04:37     12.66     94.26     59.03     47.47
14:04:38     11.92     94.29     59.59     47.82
14:04:39     12.77     94.83     59.45     47.94
14:04:40     11.82     96.11     60.34     48.52
14:04:41     12.70     95.06     59.82     48.13
14:04:42     13.95     95.29     59.74     48.05
14:04:43     11.62     95.01     60.09     48.37
14:04:44     12.04     93.26     58.32     46.89
14:04:45     11.49     92.25     57.74     46.43
14:04:46     12.05     91.83     57.59     46.31
14:04:47     11.77     92.71     58.03     46.66
14:04:48     11.36     92.63     58.16     46.78
14:04:49     12.59     92.90     58.32     46.78
14:04:50     11.09     94.75     59.34     47.82
14:04:51     11.70     92.97     58.48     46.92
14:04:52     11.06     92.88     58.30     46.89
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:04:53     12.17     93.20     58.27     46.86
14:04:54     12.06     92.28     57.74     46.54
14:04:55     11.53     92.59     57.88     46.54
14:04:56     12.59     93.58     58.61     47.12
14:04:57     11.62     93.43     58.74     47.12
14:04:58     12.64     93.71     58.61     47.24
14:04:59     12.46     93.53     58.59     47.12
14:05:00     12.13     93.68     58.76     47.24
14:05:01     12.82     93.77     58.69     47.27
14:05:02     13.57     92.29     58.01     46.66
14:05:03     12.34     93.20     58.80     47.32
14:05:04     11.66     94.05     58.90     47.36
14:05:05     12.42     94.11     59.03     47.36
14:05:06     12.97     94.43     59.32     47.70
14:05:07     12.10     95.18     59.74     48.05
14:05:08     12.54     95.02     59.47     47.94
14:05:09     12.05     94.17     59.43     47.82
14:05:10     12.96     88.67     59.32     47.70
14:05:11     12.08     86.93     59.04     47.50
14:05:12     12.78     93.91     59.14     47.59
14:05:13     13.60     93.66     58.89     47.39
14:05:14     12.42     94.77     59.34     47.70
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:05:15     14.02     95.87     60.05     48.28
14:05:16     11.93     97.24     61.30     49.33
14:05:17     14.10     95.91     60.74     48.75
14:05:18     13.10     96.15     60.72     48.98
14:05:19     12.66     95.64     60.70     48.87
14:05:20     12.21     95.80     60.56     48.75
14:05:21     11.65     95.38     60.38     48.60
14:05:22     14.24     94.60     59.61     47.82
14:05:23     13.31     95.19     59.82     48.25
14:05:24     12.01     93.91     59.83     48.05
14:05:25     12.20     96.62     60.61     48.86
14:05:26     11.89     95.15     60.03     48.17
14:05:27     12.49     95.65     60.43     48.75
14:05:28     12.31     97.24     60.76     48.86
14:05:29     13.39     96.61     60.90     48.98
14:05:30     12.76     95.95     60.45     48.52
14:05:31     14.55     95.32     59.55     48.08
14:05:32     13.79     95.61     59.92     48.17
14:05:33     12.41     96.25     60.56     48.60
14:05:34     12.42     95.24     59.47     47.94
14:05:35     12.19     93.18     58.32     46.89
14:05:36     11.82     92.76     58.43     46.89
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:05:37     12.51     93.36     58.45     47.12
14:05:38     11.39     92.83     58.43     47.01
14:05:39     11.85     91.73     58.54     47.01
14:05:40     12.66     93.83     58.61     47.24
14:05:41     12.52     93.04     58.59     47.01
14:05:42     12.62     93.80     58.90     47.50
14:05:43     11.17     92.43     58.42     46.97
14:05:44     12.05     93.47     58.61     47.01
14:05:45     12.66     93.14     58.18     46.89
14:05:46     12.78     93.19     58.45     47.01
14:05:47     11.77     93.51     58.45     47.01
14:05:48     11.29     93.64     58.74     47.24
14:05:49     12.40     93.23     58.32     46.89
14:05:50     10.84     92.51     58.03     46.66
14:05:51     13.18     93.03     58.30     46.89
14:05:52     11.80     92.26     58.30     46.92
14:05:53     14.44     93.39     58.56     47.09
14:05:54     11.30     93.63     58.61     47.12
14:05:55     10.92     91.73     58.10     46.78
14:05:56     12.28     92.29     58.01     46.66
14:05:57     13.70     91.57     58.26     46.89
14:05:58     11.70     91.81     58.39     46.89
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:05:59     11.42     91.78     58.26     47.01
14:06:00     11.45     91.58     58.37     47.01
14:06:01     12.96     93.60     58.74     47.24
14:06:02     13.20     93.10     59.09     47.50
14:06:03     14.41     92.55     58.29     47.04
14:06:04     11.37     80.15     58.59     47.01
14:06:05     12.06     77.38     60.97     49.10
14:06:06     11.57     87.83     59.90     48.28
14:06:07     12.82     95.07     59.61     47.94
14:06:08     14.46     95.43     59.76     47.94
14:06:09     11.80     94.87     59.61     47.94
14:06:10     14.42     96.06     60.05     48.40
14:06:11     11.31     95.81     60.03     48.28
14:06:12     11.94     94.60     59.34     47.73
14:06:13     13.36     95.19     59.71     48.02
14:06:14     13.61     95.44     59.74     48.05
14:06:15     12.95     91.84     57.88     46.56
14:06:16     13.67     95.11     59.76     47.94
14:06:17     11.76     93.98     58.74     47.36
14:06:18     12.56     96.85     61.03     49.10
14:06:19     12.66     96.83     60.76     48.86
14:06:20     13.35     96.53     60.90     48.98
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:06:21     11.21     97.38     61.05     48.98
14:06:22     13.54     96.10     60.40     48.60
14:06:23     10.55     96.13     60.27     48.60
14:06:24     12.85     93.79     59.30     47.59
14:06:25     11.54     96.73     60.49     48.63
14:06:26     11.38     95.97     60.18     48.40
14:06:27     13.08     93.84     58.61     47.24
14:06:28     12.30     93.71     58.74     47.12
14:06:29     12.07     93.60     58.74     47.24
14:06:30     12.13     90.87     58.61     47.36
14:06:31     12.42     92.76     58.30     46.78
14:06:32     12.37     93.70     58.48     47.15
14:06:33     11.55     92.87     58.27     46.86
14:06:34     12.71     92.59     58.16     46.66
14:06:35     11.94     94.06     58.90     47.36
14:06:36     13.35     94.57     59.03     47.59
14:06:37     13.25     95.52     60.45     48.52
14:06:38     12.08     96.60     61.14     49.21
14:06:39     12.32     95.78     60.59     48.75
14:06:40     11.76     96.58     60.61     48.86
14:06:41     13.45     95.89     60.72     48.86
14:06:42     13.36     95.02     60.29     48.43
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:06:43     12.84     95.92     60.40     48.71
14:06:44     12.45     96.26     60.32     48.52
14:06:45     11.27     94.55     59.32     47.70
14:06:46     11.87     95.66     60.19     48.28
14:06:47     12.55     95.97     59.92     48.28
14:06:48     12.49     95.46     60.56     48.75
14:06:49     13.25     96.02     60.19     48.40
14:06:50     11.84     96.37     60.61     48.75
14:06:51     13.39     95.98     60.45     48.63
14:06:52     11.70     96.42     60.63     48.78
14:06:53     13.51     94.55     59.60     47.97
14:06:54     12.32     95.13     59.61     47.94
14:06:55     13.80     95.86     59.90     48.17
14:06:56     13.47     96.11     60.34     48.52
14:06:57     12.69     92.86     58.03     46.66
14:06:58     11.68     92.45     58.07     46.69
14:06:59     11.79     93.02     58.16     46.78
14:07:00     13.60     93.22     58.32     46.89
14:07:01     13.29     93.75     58.76     47.24
14:07:02     12.01     92.76     58.46     47.04
14:07:03     12.73     93.02     58.38     46.97
14:07:04     11.35     93.27     58.32     46.89
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:07:05     13.28     93.83     58.76     47.24
14:07:06     12.19     93.44     58.61     47.12
14:07:07     13.27     93.19     58.59     47.12
14:07:08     14.02     95.31     60.28     48.52
14:07:09     13.93     96.14     60.74     48.75
14:07:10     13.92     94.57     59.59     47.94
14:07:11     14.03     96.93     60.89     49.10
14:07:12     13.48     95.27     60.17     48.43
14:07:13     13.47     93.20     58.46     47.04
14:07:14     14.30     94.12     59.16     47.59
14:07:15     12.07     93.37     58.61     47.12
14:07:16     12.06     93.54     58.59     47.12
14:07:17     12.38     93.39     58.61     47.01
14:07:18     12.81     93.21     58.32     47.01
14:07:19     11.99     93.66     58.61     47.12
14:07:20     13.17     93.05     58.30     46.89
14:07:21     11.55     93.16     59.54     47.82
14:07:22     13.21     92.66     58.86     47.50
14:07:23     11.41     91.29     57.64     46.28
14:07:24     13.29     91.64     57.30     46.19
14:07:25     12.50     92.28     58.03     46.54
14:07:26     11.86     94.24     59.56     48.05
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:07:27     11.77     93.25     58.45     46.89
14:07:28     12.02     92.71     58.43     47.01
14:07:29     12.25     92.52     58.30     46.89
14:07:30     11.61     93.41     58.32     47.01
14:07:31     12.55     93.04     58.45     46.89
14:07:32     12.16     93.40     58.74     47.39
14:07:33     11.21     93.50     58.53     47.09
14:07:34     12.34     93.30     58.74     47.24
14:07:35     11.59     92.64     58.14     46.78
14:07:36     12.60     94.88     59.61     47.94
14:07:37     12.02     94.76     59.59     47.94
14:07:38     12.16     94.57     59.45     47.82
14:07:39     12.98     93.74     59.16     47.47
14:07:40     11.49     94.97     59.74     48.17
14:07:41     12.45     94.27     59.97     48.28
14:07:42     11.49     94.75     60.09     48.43
14:07:43     13.20     93.93     59.29     47.73
14:07:44     11.58     94.64     59.47     47.70
14:07:45     12.18     94.06     59.28     47.82
14:07:46     13.71     93.97     59.16     47.59
14:07:47     12.17     94.09     58.90     47.36
14:07:48     11.61     93.04     58.45     47.01
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:07:49     13.30     93.53     58.61     47.12
14:07:50     12.25     93.32     58.59     47.13
14:07:51     12.62     94.20     59.03     47.47
14:07:52     12.32     93.79     59.05     47.39
14:07:53     12.57     93.50     58.82     47.32
14:07:54     10.81     92.95     58.16     46.78
14:07:55     12.43     93.53     58.45     47.12
14:07:56     12.58     93.28     58.61     47.12
14:07:57     11.18     93.48     58.85     47.36
14:07:58     12.90     94.01     59.03     47.47
14:07:59     11.76     93.40     58.47     47.01
14:08:00     12.02     92.54     58.01     46.66
14:08:01     13.55     93.70     58.61     47.12
14:08:02     12.67     93.82     58.76     47.24
14:08:03     12.59     93.16     58.55     47.18
14:08:04     11.38     93.53     58.61     47.01
14:08:05     13.64     93.32     58.59     47.12
14:08:06     11.92     94.40     58.90     47.47
14:08:07     13.68     93.96     59.17     47.47
14:08:08     12.89     93.96     58.90     47.47
14:08:09     13.55     94.61     59.32     47.59
14:08:10     12.61     92.63     58.03     46.66
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:08:11     11.77     94.96     59.47     47.94
14:08:12     11.72     94.59     59.32     47.70
14:08:13     12.37     93.62     58.85     47.35
14:08:14     11.08     93.89     59.03     47.36
14:08:15     12.31     93.67     58.72     47.36
14:08:16     11.37     93.88     58.90     47.36
14:08:17     13.09     92.56     58.03     46.54
14:08:18     12.07     93.05     58.16     46.89
14:08:19     12.35     92.86     58.16     46.78
14:08:20     11.87     93.33     58.47     47.01
14:08:21     10.57     93.15     58.32     46.89
14:08:22     12.00     92.74     58.30     46.89
14:08:23     11.75     93.67     58.85     47.35
14:08:24     13.10     92.74     58.30     46.78
14:08:25     12.00     93.49     58.47     47.01
14:08:26     12.42     91.79     57.85     46.66
14:08:27     11.66     92.74     58.16     46.78
14:08:28     11.20     93.26     58.16     46.78
14:08:29     12.33     92.56     57.88     46.54
14:08:30     14.16     93.29     58.32     46.89
14:08:31     13.03     93.66     58.17     46.78
14:08:32     14.16     93.37     58.32     46.89
