  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
13:58:47     14.13     96.18     82.74     74.10
13:58:48     13.04     93.80     81.49     73.02
13:58:49     15.87     94.56     82.20     73.98
13:58:50     12.53     94.86     82.66     74.06
13:58:51     12.16     94.26     82.17     73.85
13:58:52     13.01     95.81     82.74     74.22
13:58:53     13.54     94.63     82.45     73.98
13:58:54     13.63     94.88     82.43     73.99
13:58:55     12.94     93.37     81.21     72.87
13:58:56     13.55     92.97     81.19     72.76
13:58:57     13.86     93.20     81.35     72.90
13:58:58     13.77     93.22     81.11     72.79
13:58:59     13.95     93.27     80.98     72.79
13:59:00     14.41     93.69     81.59     73.11
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
13:59:01     13.71     93.44     81.28     73.06
13:59:02     14.41     94.35     81.09     72.65
13:59:03     14.33     95.55     81.78     73.64
13:59:04     13.16     94.70     82.18     73.75
13:59:05     11.53     92.92     80.81     72.50
13:59:06     13.69     93.43     81.84     73.22
13:59:07     12.07     93.97     81.53     73.27
13:59:08     12.79     94.14     81.78     73.39
13:59:09     11.59     94.10     81.76     73.49
13:59:10     13.58     92.96     80.81     72.51
13:59:11     13.64     92.75     80.93     72.62
13:59:12     13.67     92.05     80.82     72.53
13:59:13     12.34     92.92     80.58     72.31
13:59:14     14.39     95.76     81.27     72.79
13:59:15     13.51     93.49     81.38     73.04
13:59:16     13.59     93.44     81.28     72.98
13:59:17     13.13     93.56     81.62     73.02
13:59:18     13.08     93.63     81.13     73.03
13:59:19     14.40     94.09     81.78     73.38
13:59:20     14.45     93.64     81.59     73.23
13:59:21     13.31     93.29     81.64     73.29
13:59:22     14.08     95.20     81.38     73.03
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
13:59:23     14.20     94.61     81.51     73.15
13:59:24     13.15     93.73     81.26     72.90
13:59:25     16.05     94.89     81.51     73.15
13:59:26     14.08     94.54     81.46     73.10
13:59:27     14.31     93.64     81.38     73.03
13:59:28     14.58     94.24     82.18     73.50
13:59:29     14.17     93.35     81.25     72.90
13:59:30     16.58     90.57     80.13     72.12
13:59:31     13.89     91.34     80.64     72.21
13:59:32     15.93     89.61     79.75     71.42
13:59:33     15.05     92.23     80.73     72.65
13:59:34     15.33     91.83     80.58     72.29
13:59:35     13.55     93.15     81.27     72.82
13:59:36     14.66     93.31     81.06     72.87
13:59:37     14.36     91.65     79.62     71.48
13:59:38     13.57     93.34     81.13     72.80
13:59:39     15.77     96.07     81.91     73.50
13:59:40     14.09     94.16     81.79     73.42
13:59:41     12.28     93.61     81.52     73.17
13:59:42     12.79     94.39     82.16     73.75
13:59:43     11.49     94.30     82.07     73.63
13:59:44     12.78     94.40     83.12     74.44
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
13:59:45     11.77     95.73     83.54     75.09
13:59:46     13.52     93.97     82.46     73.82
13:59:47     11.60     95.08     82.56     74.23
13:59:48     10.32     94.26     82.31     73.62
13:59:49     13.64     94.49     82.20     73.88
13:59:50     13.03     94.30     82.13     73.82
13:59:51     13.38     94.85     82.97     74.26
13:59:52     12.67     95.55     82.87     74.59
13:59:53     12.21     93.03     81.11     72.67
13:59:54     13.92     94.95     82.98     74.45
13:59:55     12.15     94.76     82.60     74.24
13:59:56     11.39     94.73     82.99     74.30
13:59:57     12.30     94.38     82.43     73.97
13:59:58     13.48     95.25     82.78     74.41
13:59:59     14.12     93.81     81.67     73.26
14:00:00     12.92     94.85     82.64     74.20
14:00:01     13.23     94.00     82.55     73.93
14:00:02     12.87     93.92     81.98     73.67
14:00:03     14.18     93.96     82.56     74.09
14:00:04     13.02     94.27     82.34     73.84
14:00:05     12.66     94.41     82.34     73.78
14:00:06     13.67     93.33     82.11     73.83
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:00:07     13.61     94.54     82.47     73.87
14:00:08     14.35     97.02     82.05     73.73
14:00:09     13.80     94.40     82.03     73.64
14:00:10     12.17     94.79     82.66     73.95
14:00:11     14.20     94.87     82.61     74.26
14:00:12     12.18     94.53     82.31     73.86
14:00:13     12.27     92.84     81.09     72.66
14:00:14     12.83     94.60     82.20     73.98
14:00:15     13.58     94.58     82.34     73.90
14:00:16     12.44     95.45     83.66     74.85
14:00:17     11.30     95.63     83.41     75.05
14:00:18     13.95     96.72     82.96     74.21
14:00:19     12.21     96.38     83.27     74.83
14:00:20     12.36     96.64     83.76     75.31
14:00:21     11.91     96.11     83.90     75.27
14:00:22     11.91     95.78     83.50     74.95
14:00:23     13.62     96.14     84.05     75.18
14:00:24     12.49     95.41     83.14     74.82
14:00:25     13.39     93.92     82.24     73.88
14:00:26     12.79     92.90     80.95     72.62
14:00:27     13.00     92.69     81.49     72.88
14:00:28     13.29     93.06     80.71     72.67
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:00:29     14.43     92.89     80.73     72.43
14:00:30     13.70     93.33     81.17     72.75
14:00:31     13.07     92.76     81.06     72.63
14:00:32     12.57     92.72     80.86     72.56
14:00:33     13.40     93.02     80.73     72.56
14:00:34     13.10     93.59     81.38     73.03
14:00:35     15.22     93.67     81.52     73.30
14:00:36     13.19     92.63     81.08     72.63
14:00:37     15.06     92.93     80.58     72.43
14:00:38     13.04     92.73     80.96     72.43
14:00:39     14.14     93.65     81.14     73.03
14:00:40     14.56     93.65     81.76     73.15
14:00:41     14.04     93.11     81.19     72.87
14:00:42     13.34     93.47     80.81     72.74
14:00:43     14.58     95.30     80.96     72.42
14:00:44     14.15     93.47     80.98     72.92
14:00:45     12.49     92.70     80.89     72.46
14:00:46     13.11     91.77     79.99     71.78
14:00:47     13.89     93.37     80.98     72.67
14:00:48     14.00     93.01     81.11     72.78
14:00:49     14.42     93.16     80.98     72.67
14:00:50     12.51     92.88     80.71     72.53
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:00:51     15.26     92.46     80.72     72.28
14:00:52     13.21     92.90     80.72     72.57
14:00:53     15.13     92.74     80.58     72.31
14:00:54     13.45     92.97     80.96     72.67
14:00:55     13.54     89.45     79.42     71.25
14:00:56     14.28     93.07     80.90     72.64
14:00:57     13.50     93.41     81.13     72.79
14:00:58     13.50     92.53     80.57     72.20
14:00:59     13.77     92.92     80.82     72.55
14:01:00     14.74     92.99     80.98     72.78
14:01:01     13.90     93.19     81.35     72.87
14:01:02     12.87     92.25     80.10     72.03
14:01:03     15.06     93.67     81.67     73.14
14:01:04     13.96     93.90     81.38     73.15
14:01:05     13.07     92.35     80.79     72.46
14:01:06     13.69     92.38     80.26     72.14
14:01:07     14.62     92.75     80.69     72.32
14:01:08     14.32     93.50     81.11     72.92
14:01:09     12.75     92.92     80.73     72.43
14:01:10     15.49     92.53     80.84     72.42
14:01:11     14.81     91.01     80.24     71.87
14:01:12     15.00     91.15     80.15     72.01
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:01:13     14.92     93.22     80.82     72.67
14:01:14     14.96     94.65     80.60     72.29
14:01:15     16.92     94.56     80.52     72.33
14:01:16     15.03     93.92     81.05     72.63
14:01:17     14.20     93.36     81.09     72.77
14:01:18     14.55     93.23     80.71     72.55
14:01:19     15.21     94.47     80.58     72.06
14:01:20     14.26     94.29     80.73     72.55
14:01:21     14.81     93.72     80.90     72.75
14:01:22     15.97     95.21     81.12     72.81
14:01:23     15.98     95.55     81.51     72.90
14:01:24     12.75     94.44     81.27     73.15
14:01:25     13.58     93.73     81.44     73.11
14:01:26     13.81     93.14     81.06     72.74
14:01:27     15.60     93.35     81.13     72.78
14:01:28     13.91     93.23     81.25     72.91
14:01:29     15.64     92.53     80.56     72.30
14:01:30     15.05     93.14     81.13     72.67
14:01:31     13.50     92.74     80.57     72.40
14:01:32     14.26     93.33     81.28     72.93
14:01:33     13.02     92.77     80.96     72.43
14:01:34     13.47     92.14     80.20     72.07
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:01:35     13.55     93.18     80.90     72.76
14:01:36     12.32     93.45     81.37     73.01
14:01:37     12.93     92.57     80.42     72.19
14:01:38     13.79     92.74     81.25     72.90
14:01:39     13.96     92.98     81.11     72.79
14:01:40     13.48     93.27     81.13     72.65
14:01:41     14.10     89.21     80.44     72.00
14:01:42     14.75     93.67     81.92     73.44
14:01:43     12.85     93.01     80.71     72.67
14:01:44     14.26     92.44     80.33     72.06
14:01:45     12.68     93.18     81.06     72.82
14:01:46     12.56     92.99     80.98     72.55
14:01:47     13.54     92.22     80.32     72.03
14:01:48     12.86     95.16     82.71     74.22
14:01:49     11.63     95.63     83.92     75.27
14:01:50     14.02     93.53     81.38     73.03
14:01:51     13.00     93.63     81.51     73.25
14:01:52     12.87     94.13     82.14     73.74
14:01:53     13.50     92.98     80.82     72.54
14:01:54     12.95     92.89     80.73     72.43
14:01:55     16.94     95.68     81.06     72.75
14:01:56     14.03     92.67     80.58     72.31
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:01:57     12.69     92.30     80.26     72.04
14:01:58     14.13     92.51     80.42     72.20
14:01:59     14.75     93.22     80.98     72.68
14:02:00     14.41     95.68     81.51     73.14
14:02:01     14.09     93.65     80.87     72.54
14:02:02     13.92     93.09     81.40     72.97
14:02:03     15.08     93.30     80.98     72.78
14:02:04     15.58     93.57     81.51     73.02
14:02:05     13.21     93.77     81.65     73.28
14:02:06     13.80     93.93     81.51     73.27
14:02:07     13.58     93.21     81.41     72.87
14:02:08     16.16     93.24     80.82     72.67
14:02:09     14.82     93.66     81.38     73.03
14:02:10     15.86     92.89     80.73     72.42
14:02:11     15.11     92.60     80.58     72.20
14:02:12     14.85     93.47     81.52     73.30
14:02:13     15.38     93.67     81.38     72.90
14:02:14     14.69     92.61     80.58     72.20
14:02:15     17.55     93.45     81.14     73.06
14:02:16     16.41     93.39     81.38     72.79
14:02:17     15.81     94.05     82.66     74.17
14:02:18     13.18     94.57     82.58     74.10
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:02:19     13.06     95.54     83.00     74.58
14:02:20     12.52     94.22     82.56     74.21
14:02:21     11.99     95.56     83.12     74.59
14:02:22     15.64     97.98     83.17     74.62
14:02:23     12.72     94.51     82.45     73.97
14:02:24     10.24     94.57     82.18     73.75
14:02:25     12.28     95.22     83.01     74.37
14:02:26     12.41     93.68     81.51     73.27
14:02:27     14.38     95.88     83.44     74.90
14:02:28     14.06     95.55     83.40     74.71
14:02:29     15.16     95.12     83.09     74.57
14:02:30     13.71     94.57     82.34     73.99
14:02:31     15.00     95.01     82.72     74.23
14:02:32     14.38     94.93     82.79     74.34
14:02:33     12.83     94.12     82.18     73.73
14:02:34     13.62     94.61     82.31     73.87
14:02:35     14.13     94.35     82.07     73.62
14:02:36     12.19     95.16     83.17     74.55
14:02:37     12.09     95.34     83.33     74.67
14:02:38     11.98     94.87     82.74     74.34
14:02:39     12.30     95.92     83.52     74.93
14:02:40     12.83     93.40     81.38     73.14
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:02:41     11.02     95.44     83.25     74.58
14:02:42     12.35     94.60     82.73     74.29
14:02:43     12.49     95.54     83.39     74.79
14:02:44     11.83     95.48     83.25     74.69
14:02:45     12.79     94.94     82.96     74.47
14:02:46     12.97     95.01     83.03     74.37
14:02:47     13.25     95.47     82.97     74.61
14:02:48     11.73     95.21     83.00     74.46
14:02:49     12.55     94.36     82.56     74.09
14:02:50     10.54     95.20     82.74     74.23
14:02:51     12.25     94.14     82.43     73.74
14:02:52     11.13     95.82     83.06     74.79
14:02:53     11.75     95.21     83.26     74.48
14:02:54     11.55     95.31     82.71     74.46
14:02:55     11.16     95.66     83.40     74.69
14:02:56     10.68     95.53     83.27     74.85
14:02:57     12.03     95.28     83.18     74.54
14:02:58     11.41     94.40     82.72     74.08
14:02:59     11.86     95.98     83.52     74.94
14:03:00     13.43     96.42     82.98     74.70
14:03:01     13.55     96.06     82.74     74.11
14:03:02     12.74     97.54     82.86     74.42
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:03:03     12.79     94.96     82.11     73.72
14:03:04     13.08     97.50     83.27     74.71
14:03:05     14.85     96.07     83.38     74.71
14:03:06     12.37     95.60     83.41     74.84
14:03:07     13.74     95.32     83.71     75.02
14:03:08     12.51     94.79     83.65     75.06
14:03:09     13.02     95.48     83.14     74.82
14:03:10     13.17     93.82     82.98     74.34
14:03:11     13.26     95.76     83.63     75.18
14:03:12     11.69     95.50     83.65     75.06
14:03:13     13.30     95.05     82.88     74.45
14:03:14     12.41     94.95     82.74     74.11
14:03:15     13.16     95.45     83.36     74.94
14:03:16     11.80     95.69     83.81     74.96
14:03:17     13.39     95.93     83.62     75.25
14:03:18     13.14     95.55     83.76     74.95
14:03:19     13.90     95.98     83.38     74.83
14:03:20     13.77     94.71     82.72     74.22
14:03:21     13.52     95.96     83.78     75.30
14:03:22     13.44     95.71     83.65     75.17
14:03:23     12.23     95.67     83.50     74.92
14:03:24     11.77     95.25     82.83     74.34
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:03:25     12.87     95.61     83.54     74.93
14:03:26     12.94     96.42     82.80     74.38
14:03:27     14.35     95.35     81.86     73.36
14:03:28     13.85     93.51     80.98     72.78
14:03:29     13.84     93.43     81.36     73.03
14:03:30     13.07     93.83     81.53     73.15
14:03:31     13.16     92.58     80.42     72.20
14:03:32     13.37     92.85     80.98     72.42
14:03:33     13.33     93.03     80.96     72.77
14:03:34     14.00     92.40     80.18     72.06
14:03:35     13.65     93.17     80.98     72.67
14:03:36     12.00     94.15     82.10     73.47
14:03:37     13.76     95.05     82.75     74.44
14:03:38     11.54     95.92     83.38     74.83
14:03:39     12.37     94.48     82.71     74.21
14:03:40     13.68     97.71     82.96     74.33
14:03:41     12.10     95.15     83.25     74.68
14:03:42     12.55     95.38     83.14     74.69
14:03:43     12.50     93.55     81.87     73.49
14:03:44     14.51     92.14     80.71     72.30
14:03:45     13.91     93.56     81.22     73.03
14:03:46     14.01     95.16     82.80     74.30
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:03:47     11.68     95.90     83.46     74.91
14:03:48     11.60     95.95     83.92     75.29
14:03:49     12.27     96.55     84.34     75.65
14:03:50     14.37     98.17     84.56     75.90
14:03:51     13.29     97.38     84.32     75.66
14:03:52     14.93     94.55     81.91     73.27
14:03:53     13.18     93.23     81.09     72.90
14:03:54     14.70     93.88     80.98     72.67
14:03:55     12.28     93.20     80.58     72.43
14:03:56     13.63     89.25     81.14     72.82
14:03:57     13.07     93.44     81.30     72.99
14:03:58     16.92     95.70     80.87     72.55
14:03:59     14.21     93.25     80.98     72.67
14:04:00     13.88     93.67     81.38     73.03
14:04:01     14.19     93.72     81.38     73.03
14:04:02     14.80     94.48     82.03     73.64
14:04:03     16.23     92.89     81.02     72.72
14:04:04     12.99     93.16     81.11     72.78
14:04:05     13.64     94.26     82.32     73.75
14:04:06     14.71     93.85     81.86     73.58
14:04:07     13.14     94.67     82.80     74.19
14:04:08     13.08     96.52     84.32     75.77
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:04:09     11.62     96.73     84.03     75.43
14:04:10     13.59     94.54     82.31     73.87
14:04:11     14.72     93.73     81.38     73.03
14:04:12     15.08     93.60     81.38     73.02
14:04:13     14.19     92.89     80.96     72.66
14:04:14     14.79     92.10     80.18     71.83
14:04:15     14.58     92.92     80.58     72.43
14:04:16     13.82     93.27     81.30     72.76
14:04:17     16.07     94.05     81.68     73.33
14:04:18     14.90     93.63     81.62     73.15
14:04:19     14.08     93.46     81.13     72.90
14:04:20     15.64     93.33     80.98     72.77
14:04:21     12.84     92.80     80.82     72.32
14:04:22     13.90     94.37     81.78     73.63
14:04:23     13.99     93.83     81.82     73.37
14:04:24     14.41     92.27     80.29     71.95
14:04:25     14.81     92.69     80.71     72.31
14:04:26     13.51     93.22     81.19     72.93
14:04:27     12.87     94.86     82.46     74.25
14:04:28     13.13     94.28     82.05     73.51
14:04:29     12.85     94.88     82.18     73.88
14:04:30     11.95     94.21     81.91     73.49
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:04:31     13.03     94.86     82.47     73.98
14:04:32     13.41     95.20     82.58     74.11
14:04:33     11.03     95.73     83.24     74.62
14:04:34     14.05     95.24     82.61     74.08
14:04:35     12.13     94.49     82.56     74.21
14:04:36     12.59     95.53     82.89     74.39
14:04:37     12.68     94.62     82.33     73.83
14:04:38     11.96     94.31     82.31     73.85
14:04:39     12.62     95.32     82.72     74.23
14:04:40     12.48     96.10     83.52     74.94
14:04:41     13.77     95.21     82.85     74.34
14:04:42     12.48     95.63     83.12     74.59
14:04:43     12.22     95.00     83.26     74.60
14:04:44     13.37     93.52     81.12     72.92
14:04:45     12.78     92.41     80.18     71.95
14:04:46     13.73     92.05     80.07     71.85
14:04:47     15.14     94.97     80.66     72.39
14:04:48     15.23     95.36     80.71     72.32
14:04:49     16.03     94.06     80.98     72.67
14:04:50     13.74     96.84     82.18     73.87
14:04:51     15.06     94.15     81.22     72.66
14:04:52     13.25     93.16     80.71     72.67
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:04:53     15.27     93.21     80.97     72.42
14:04:54     13.65     92.34     80.46     72.23
14:04:55     11.92     92.74     80.33     72.31
14:04:56     14.40     93.75     81.54     73.17
14:04:57     13.37     93.72     81.44     73.11
14:04:58     16.08     93.57     81.51     72.91
14:04:59     14.69     93.84     81.27     73.15
14:05:00     14.69     93.82     81.62     73.02
14:05:01     14.51     94.16     81.38     73.14
14:05:02     13.48     92.18     80.20     72.06
14:05:03     13.03     93.49     81.62     73.01
14:05:04     13.90     94.12     82.07     73.60
14:05:05     14.88     94.40     81.78     73.63
14:05:06     14.33     94.44     82.35     73.88
14:05:07     12.99     95.32     83.04     74.54
14:05:08     13.33     95.02     82.72     73.97
14:05:09     13.18     94.33     82.31     73.86
14:05:10     13.32     94.43     82.18     73.98
14:05:11     13.27     94.27     81.91     73.50
14:05:12     11.85     93.87     81.93     73.39
14:05:13     12.24     93.83     81.51     73.14
14:05:14     13.39     95.14     82.41     74.09
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:05:15     13.12     95.96     83.38     74.83
14:05:16     12.37     97.32     85.12     76.40
14:05:17     13.99     96.08     84.22     75.38
14:05:18     13.86     96.28     84.05     75.52
14:05:19     12.63     95.72     83.92     75.29
14:05:20     13.69     96.29     83.92     75.30
14:05:21     11.61     95.22     83.50     74.94
14:05:22     12.63     94.73     82.45     73.98
14:05:23     13.01     95.36     83.25     74.45
14:05:24     12.96     94.22     82.70     74.31
14:05:25     12.64     96.78     84.05     75.54
14:05:26     12.39     95.60     83.41     74.71
14:05:27     12.34     95.81     83.84     75.14
14:05:28     13.16     97.11     84.32     75.78
14:05:29     14.54     96.88     84.34     75.78
14:05:30     14.95     99.24     83.90     75.31
14:05:31     14.42     95.19     82.74     74.10
14:05:32     12.89     95.78     82.98     74.58
14:05:33     12.57     96.57     83.92     75.31
14:05:34     13.01     95.28     82.92     74.34
14:05:35     15.81     96.01     80.87     72.67
14:05:36     13.96     93.45     81.25     72.93
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:05:37     16.61     95.44     81.19     72.88
14:05:38     13.63     93.22     81.14     72.66
14:05:39     12.75     92.34     80.82     72.64
14:05:40     13.23     93.53     81.27     72.90
14:05:41     14.54     93.51     81.25     72.90
14:05:42     15.52     93.65     81.76     73.15
14:05:43     14.18     92.84     80.73     72.53
14:05:44     14.34     93.64     81.45     73.26
14:05:45     14.23     93.03     80.73     72.43
14:05:46     15.11     93.32     81.19     72.86
14:05:47     12.19     93.72     81.30     73.01
14:05:48     13.56     93.97     81.67     73.15
14:05:49     14.64     93.23     80.98     72.68
14:05:50     12.64     92.47     80.31     72.19
14:05:51     14.38     93.20     81.11     72.67
14:05:52     12.74     92.40     80.42     72.30
14:05:53     15.85     93.55     81.13     72.79
14:05:54     11.79     93.79     81.54     73.19
14:05:55     13.68     91.21     80.58     72.18
14:05:56     12.55     92.44     80.60     72.33
14:05:57     14.34     91.88     80.39     72.24
14:05:58     12.96     92.26     80.82     72.53
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:05:59     13.67     91.49     80.58     72.15
14:06:00     13.16     91.74     80.73     72.40
14:06:01     14.04     93.76     81.36     73.15
14:06:02     14.22     93.43     81.67     73.12
14:06:03     16.06     92.90     80.84     72.55
14:06:04     12.53     93.06     80.99     72.81
14:06:05     12.88     95.31     84.44     75.66
14:06:06     12.28     95.67     83.30     74.84
14:06:07     13.29     95.23     82.80     74.32
14:06:08     13.61     95.58     82.98     74.47
14:06:09     11.80     95.19     82.83     74.10
14:06:10     13.06     95.87     83.27     74.82
14:06:11     12.13     96.18     83.36     74.81
14:06:12     11.83     94.73     82.18     73.86
14:06:13     12.28     95.34     82.98     74.22
14:06:14     12.77     95.71     82.82     74.54
14:06:15     12.16     86.13     80.24     72.02
14:06:16     12.78     95.37     83.03     74.48
14:06:17     12.33     94.13     81.71     73.37
14:06:18     12.25     97.34     84.61     75.90
14:06:19     12.21     96.75     84.30     75.67
14:06:20     13.74     96.76     84.34     75.53
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:06:21     11.78     97.51     84.72     76.02
14:06:22     14.05     96.28     83.52     75.05
14:06:23     10.80     96.44     83.76     75.19
14:06:24     12.78     94.40     82.33     73.88
14:06:25     12.43     96.40     83.86     75.28
14:06:26     11.75     96.50     83.75     75.15
14:06:27     15.69     94.79     81.53     73.17
14:06:28     13.83     95.22     81.62     73.27
14:06:29     13.71     94.62     81.51     72.89
14:06:30     12.92     91.07     80.71     72.48
14:06:31     14.14     93.20     80.84     72.69
14:06:32     14.08     94.51     80.98     72.67
14:06:33     13.16     94.06     80.98     72.67
14:06:34     15.62     93.22     80.61     72.33
14:06:35     14.58     94.22     81.93     73.36
14:06:36     14.08     94.56     82.19     73.76
14:06:37     12.78     95.70     83.60     75.15
14:06:38     11.90     96.57     84.59     75.88
14:06:39     12.30     96.10     84.07     75.29
14:06:40     11.58     96.75     84.05     75.54
14:06:41     12.88     96.05     84.05     75.40
14:06:42     12.86     95.33     83.12     74.57
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:06:43     12.43     96.07     83.78     75.18
14:06:44     12.51     96.43     83.84     75.33
14:06:45     11.78     94.60     82.39     73.93
14:06:46     11.93     95.82     83.27     74.70
14:06:47     13.06     96.09     83.62     75.05
14:06:48     11.61     95.62     83.78     75.17
14:06:49     12.85     96.17     83.52     74.96
14:06:50     11.13     96.37     84.05     75.30
14:06:51     13.46     96.46     83.78     75.29
14:06:52     10.87     96.42     83.92     75.31
14:06:53     12.69     94.72     82.45     73.99
14:06:54     12.30     95.20     82.86     74.37
14:06:55     12.46     95.86     83.31     74.79
14:06:56     12.70     96.30     83.78     74.96
14:06:57     13.88     93.18     80.74     72.78
14:06:58     13.60     92.71     80.71     72.18
14:06:59     13.13     93.02     80.73     72.55
14:07:00     13.16     89.49     80.89     72.73
14:07:01     15.69     93.91     81.53     73.02
14:07:02     14.54     92.91     80.84     72.66
14:07:03     15.05     93.18     80.96     72.67
14:07:04     11.80     93.49     81.05     72.73
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:07:05     15.24     93.98     81.82     73.26
14:07:06     14.63     93.96     81.38     73.14
14:07:07     15.40     93.50     81.60     73.26
14:07:08     14.34     94.88     83.14     74.56
14:07:09     13.47     96.57     84.18     75.54
14:07:10     13.30     94.57     82.58     73.98
14:07:11     13.78     97.08     84.47     75.93
14:07:12     13.62     95.46     83.38     74.81
14:07:13     16.84     95.08     80.98     72.67
14:07:14     16.06     95.37     82.05     73.38
14:07:15     14.13     93.52     81.49     73.26
14:07:16     14.40     93.39     81.11     72.91
14:07:17     15.19     93.68     81.52     73.18
14:07:18     13.41     93.43     81.10     72.79
14:07:19     13.79     93.82     81.38     73.03
14:07:20     17.19     95.82     80.98     72.67
14:07:21     11.70     90.57     82.18     73.72
14:07:22     13.49     92.98     81.40     72.99
14:07:23     11.33     91.29     79.89     71.47
14:07:24     12.47     91.68     79.51     71.35
14:07:25     12.44     92.70     80.46     72.33
14:07:26     12.33     94.37     82.59     74.24
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:07:27     14.75     93.73     81.28     72.93
14:07:28     15.43     92.55     81.06     72.61
14:07:29     14.24     92.75     80.83     72.65
14:07:30     13.36     93.54     80.98     72.67
14:07:31     15.52     93.19     81.11     72.54
14:07:32     14.31     93.69     81.25     73.14
14:07:33     12.63     93.53     81.13     72.79
14:07:34     13.17     93.58     81.49     73.13
14:07:35     12.01     92.60     80.74     72.44
14:07:36     13.29     95.33     82.86     74.25
14:07:37     11.89     94.69     82.74     74.35
14:07:38     12.12     94.72     82.53     74.07
14:07:39     14.11     94.04     82.16     73.50
14:07:40     11.38     94.96     82.71     74.45
14:07:41     12.44     93.40     82.98     74.32
14:07:42     12.33     94.95     82.98     74.44
14:07:43     12.90     94.27     82.18     73.62
14:07:44     12.62     94.89     82.07     73.86
14:07:45     14.04     96.12     82.46     73.87
14:07:46     13.13     94.87     82.13     73.82
14:07:47     13.33     94.25     81.86     73.53
14:07:48     13.09     93.33     81.19     72.87
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:07:49     14.70     93.89     81.36     73.04
14:07:50     13.17     93.12     81.27     72.79
14:07:51     14.99     94.39     81.91     73.62
14:07:52     13.82     93.79     81.76     73.15
14:07:53     14.76     93.96     81.51     73.40
14:07:54     12.86     92.93     80.73     72.32
14:07:55     13.92     93.46     81.50     73.05
14:07:56     15.07     93.56     81.19     73.11
14:07:57     13.87     93.50     81.69     73.29
14:07:58     16.31     94.03     81.99     73.58
14:07:59     13.43     93.60     81.38     72.91
14:08:00     12.79     92.60     80.31     72.18
14:08:01     14.48     93.79     81.38     73.04
14:08:02     13.54     94.05     81.62     73.27
14:08:03     14.08     93.48     80.98     72.66
14:08:04     14.12     93.47     81.38     72.78
14:08:05     14.42     93.61     81.41     73.11
14:08:06     13.15     94.42     82.17     73.65
14:08:07     12.72     94.10     81.80     73.65
14:08:08     12.22     93.95     82.06     73.41
14:08:09     13.09     95.02     82.31     74.12
14:08:10     13.35     92.88     80.60     72.20
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:08:11     13.18     95.28     82.56     74.23
14:08:12     11.92     94.36     82.31     73.62
14:08:13     12.05     94.03     81.38     73.27
14:08:14     11.32     93.92     81.78     73.26
14:08:15     12.26     93.98     81.68     73.40
14:08:16     12.28     94.09     81.90     73.47
