  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:03:44     14.36    438.06    213.22    255.00
14:03:45     13.55    443.18    213.96    256.74
14:03:46     14.93    455.06    219.83    264.22
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:03:47     13.52    456.68    220.55    264.13
14:03:48     13.63    458.94    221.78    266.40
14:03:49     13.87    459.11    223.17    267.05
14:03:50     15.79    457.62    223.20    267.71
14:03:51     15.43    455.32    220.13    264.05
14:03:52     14.09    445.97    215.14    258.05
14:03:53     14.19    440.16    213.35    255.81
14:03:54     15.14    440.06    213.09    255.91
14:03:55     13.38    444.17    213.57    255.92
14:03:56     15.33    442.42    213.63    256.35
14:03:57     13.75    439.42    213.42    256.43
14:03:58     15.12    443.01    213.80    255.92
14:03:59     14.24    442.45    213.54    256.16
14:04:00     14.74    444.71    213.94    256.58
14:04:01     14.83    447.96    215.00    257.96
14:04:02     15.75    444.91    215.54    258.61
14:04:03     14.54    439.14    213.02    255.42
14:04:04     14.25    445.25    215.44    258.37
14:04:05     14.60    447.44    217.44    261.26
14:04:06     14.77    441.45    214.60    256.90
14:04:07     14.30    455.94    220.23    264.15
14:04:08     13.64    457.46    222.58    267.55
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:04:09     13.52    456.85    221.20    264.80
14:04:10     15.85    445.92    215.07    258.62
14:04:11     14.49    441.58    214.07    256.09
14:04:12     14.92    447.80    214.95    257.90
14:04:13     13.89    437.95    212.42    254.57
14:04:14     15.64    437.43    211.69    254.01
14:04:15     14.51    442.85    212.88    255.31
14:04:16     13.78    441.99    213.68    256.77
14:04:17     14.50    445.68    215.40    257.99
14:04:18     13.98    446.23    214.86    258.46
14:04:19     14.01    443.42    213.33    255.93
14:04:20     14.39    443.57    213.43    255.40
14:04:21     12.86    441.47    213.49    256.01
14:04:22     13.91    450.40    216.13    259.20
14:04:23     14.20    444.58    214.34    257.80
14:04:24     15.08    434.83    210.75    252.73
14:04:25     13.93    441.43    213.33    255.30
14:04:26     14.61    442.00    214.54    257.31
14:04:27     13.42    446.01    217.31    261.17
14:04:28     14.31    449.30    216.99    259.65
14:04:29     15.47    447.80    216.51    259.73
14:04:30     12.13    445.40    216.38    259.54
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:04:31     15.74    448.08    217.13    260.51
14:04:32     14.77    452.44    217.71    261.26
14:04:33     12.47    450.24    218.62    262.69
14:04:34     13.76    451.53    218.24    261.23
14:04:35     13.30    448.05    218.37    261.87
14:04:36     16.00    448.81    216.29    260.03
14:04:37     16.56    455.29    218.33    261.79
14:04:38     14.91    443.87    217.08    259.95
14:04:39     13.24    453.72    218.74    262.80
14:04:40     13.66    453.27    220.49    264.07
14:04:41     13.82    449.44    218.27    261.71
14:04:42     13.64    450.60    219.25    263.21
14:04:43     14.38    451.26    219.32    262.76
14:04:44     12.78    439.23    211.95    254.18
14:04:45     14.06    434.77    210.63    252.74
14:04:46     14.95    437.32    211.51    254.23
14:04:47     12.56    439.34    212.47    254.66
14:04:48     13.13    439.50    212.25    254.89
14:04:49     14.04    439.80    214.41    256.56
14:04:50     14.33    450.53    216.50    259.73
14:04:51     13.77    440.33    213.48    256.08
14:04:52     14.74    443.61    213.49    256.17
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:04:53     14.61    439.94    212.93    255.20
14:04:54     12.78    437.58    211.78    254.16
14:04:55     13.96    440.96    211.82    254.04
14:04:56     13.27    443.89    214.63    257.59
14:04:57     13.92    445.40    214.93    257.65
14:04:58     13.65    445.97    214.87    257.73
14:04:59     13.61    444.89    213.98    256.67
14:05:00     13.65    447.53    215.45    258.46
14:05:01     14.83    442.55    212.90    256.01
14:05:02     14.19    439.06    213.30    255.17
14:05:03     17.90    446.74    215.47    258.86
14:05:04     14.56    447.86    215.48    258.55
14:05:05     12.96    447.44    215.68    258.59
14:05:06     13.38    451.08    218.01    261.01
14:05:07     16.11    450.85    218.56    262.22
14:05:08     14.81    450.87    218.47    262.30
14:05:09     13.37    440.56    215.78    258.54
14:05:10     14.25    451.34    217.56    261.11
14:05:11     13.58    441.58    215.02    258.22
14:05:12     13.85    447.42    217.00    259.77
14:05:13     14.33    449.85    215.44    258.37
14:05:14     15.40    448.07    217.26    260.54
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:05:15     16.67    460.46    221.30    266.05
14:05:16     12.96    458.53    224.21    268.30
14:05:17     14.82    456.13    221.61    265.89
14:05:18     13.89    455.18    222.58    266.84
14:05:19     14.65    451.47    221.28    265.35
14:05:20     13.78    452.15    221.15    265.72
14:05:21     13.08    454.13    220.09    263.92
14:05:22     15.98    446.86    217.62    260.89
14:05:23     14.42    453.55    219.72    263.09
14:05:24     14.79    446.41    218.39    261.74
14:05:25     12.89    462.08    222.71    267.75
14:05:26     14.53    454.79    218.65    261.75
14:05:27     14.69    460.01    221.81    265.87
14:05:28     13.84    464.46    222.85    267.71
14:05:29     15.59    456.73    223.19    267.29
14:05:30     15.02    455.42    219.08    263.33
14:05:31     16.12    453.50    217.68    260.44
14:05:32     16.78    459.18    220.67    264.87
14:05:33     13.98    457.31    221.02    264.99
14:05:34     14.73    450.78    216.02    259.71
14:05:35     13.21    441.66    213.93    255.93
14:05:36     14.06    439.28    213.91    256.60
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:05:37     14.86    442.90    213.42    256.54
14:05:38     14.90    438.88    214.36    256.52
14:05:39     13.66    435.94    213.41    255.86
14:05:40     13.79    445.25    214.98    257.85
14:05:41     14.32    440.43    214.42    257.31
14:05:42     12.24    442.96    214.27    256.92
14:05:43     13.34    438.98    213.97    256.63
14:05:44     14.38    444.77    214.23    256.88
14:05:45     15.92    439.75    212.93    255.41
14:05:46     13.47    442.89    213.97    256.71
14:05:47     12.78    443.26    214.49    257.28
14:05:48     13.71    444.89    214.40    257.11
14:05:49     12.76    440.63    212.75    255.28
14:05:50     12.28    437.11    212.76    255.20
14:05:51     14.62    442.69    212.91    256.01
14:05:52     13.97    435.90    213.35    255.17
14:05:53     14.19    444.33    214.11    256.86
14:05:54     13.36    444.62    214.63    257.43
14:05:55     12.48    434.62    211.91    254.08
14:05:56     14.57    436.76    212.43    255.41
14:05:57     14.91    434.50    213.51    255.95
14:05:58     13.70    435.54    212.95    254.69
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:05:59     12.77    432.25    213.11    255.44
14:06:00     14.67    440.66    214.34    257.02
14:06:01     14.43    448.95    215.60    258.46
14:06:02     15.02    438.73    215.19    258.07
14:06:03     14.61    434.19    210.88    253.58
14:06:04     13.41    441.31    217.69    260.78
14:06:05     13.68    454.79    222.80    266.82
14:06:06     13.72    449.92    218.25    262.22
14:06:07     13.87    453.31    219.30    262.35
14:06:08     14.50    449.03    218.03    261.61
14:06:09     15.97    449.26    217.77    261.52
14:06:10     13.95    455.32    219.90    263.53
14:06:11     13.38    452.79    219.67    263.45
14:06:12     14.07    447.92    217.12    260.52
14:06:13     14.05    452.00    217.93    261.96
14:06:14     17.94    448.45    217.68    260.31
14:06:15     14.01    441.75    213.21    255.81
14:06:16     14.73    447.90    216.79    260.41
14:06:17     14.31    450.75    217.52    260.49
14:06:18     13.58    462.36    223.65    268.39
14:06:19     15.03    457.62    221.77    265.85
14:06:20     14.37    461.49    222.71    267.78
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:06:21     13.54    462.12    222.71    266.60
14:06:22     15.02    458.75    221.59    265.63
14:06:23     12.46    454.59    218.86    262.54
14:06:24     14.74    450.29    217.67    261.56
14:06:25     13.12    462.15    221.88    265.52
14:06:26     13.89    452.62    218.41    261.95
14:06:27     14.26    446.65    215.00    257.96
14:06:28     14.14    445.38    214.99    257.84
14:06:29     14.06    441.45    214.26    257.73
14:06:30     13.72    427.59    214.09    255.82
14:06:31     14.68    439.01    212.77    255.82
14:06:32     13.57    444.34    214.53    256.73
14:06:33     13.07    438.98    212.80    255.78
14:06:34     14.00    439.22    212.98    255.42
14:06:35     12.97    444.71    215.53    257.98
14:06:36     14.16    450.45    217.65    261.12
14:06:37     13.58    455.00    221.61    265.74
14:06:38     14.18    460.05    223.52    268.12
14:06:39     13.85    453.32    221.07    265.56
14:06:40     14.16    465.99    222.42    266.73
14:06:41     15.89    454.64    221.15    265.27
14:06:42     15.08    455.88    220.29    264.21
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:06:43     13.44    455.04    220.92    264.19
14:06:44     13.93    458.20    220.11    264.58
14:06:45     12.54    453.04    217.97    261.54
14:06:46     15.23    458.67    219.97    263.30
14:06:47     13.42    453.25    219.40    263.41
14:06:48     13.99    456.33    221.52    265.81
14:06:49     14.43    457.60    220.62    264.61
14:06:50     12.49    459.92    220.72    264.71
14:06:51     14.37    458.95    222.01    265.67
14:06:52     12.51    460.38    221.32    265.82
14:06:53     14.42    449.17    216.51    259.90
14:06:54     12.59    454.02    219.31    262.40
14:06:55     14.81    456.54    219.16    262.95
14:06:56     13.68    456.34    219.44    263.07
14:06:57     14.62    440.32    211.78    254.74
14:06:58     13.65    438.13    212.75    255.20
14:06:59     14.24    438.65    212.28    254.02
14:07:00     13.47    445.47    214.28    257.20
14:07:01     13.81    443.00    214.97    257.73
14:07:02     12.60    442.10    213.02    256.04
14:07:03     14.64    441.58    213.65    255.63
14:07:04     12.72    444.31    214.03    256.78
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:07:05     14.94    447.10    214.48    257.72
14:07:06     13.63    443.10    215.22    257.71
14:07:07     15.57    442.33    213.76    256.97
14:07:08     14.85    458.13    222.59    266.94
14:07:09     15.24    453.13    221.10    264.51
14:07:10     14.82    455.37    218.49    262.06
14:07:12     14.66    460.89    222.58    267.66
14:07:13     16.24    450.70    218.17    261.58
14:07:14     14.17    440.48    213.99    256.65
14:07:15     15.63    445.04    216.61    259.14
14:07:16     14.95    441.85    214.34    257.16
14:07:17     14.22    446.19    214.61    257.33
14:07:18     13.53    442.48    213.89    257.16
14:07:19     14.87    442.07    213.35    255.32
14:07:20     14.22    445.91    213.80    256.54
14:07:21     14.49    438.99    215.38    258.19
14:07:22     13.70    446.05    217.18    260.60
14:07:23     14.59    436.20    213.67    256.02
14:07:24     13.00    432.12    209.42    251.79
14:07:25     14.16    435.53    210.79    252.33
14:07:26     13.23    436.59    212.77    255.68
14:07:27     12.50    448.41    218.72    261.65
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:07:28     12.79    443.39    213.13    255.60
14:07:29     14.28    441.82    213.66    256.26
14:07:30     13.76    439.14    213.09    256.27
14:07:31     15.15    441.33    213.34    255.28
14:07:32     13.46    442.49    214.39    257.73
14:07:33     12.81    440.80    214.86    257.14
14:07:34     14.05    441.31    214.18    256.78
14:07:35     14.16    441.22    214.49    257.23
14:07:36     12.53    442.69    213.48    256.61
14:07:37     13.60    455.16    218.77    262.48
14:07:38     13.28    445.19    218.10    261.44
14:07:39     13.94    446.64    216.98    260.27
14:07:40     14.01    442.66    216.25    259.34
14:07:41     13.43    452.39    219.55    262.79
14:07:42     13.05    448.52    219.28    262.83
14:07:43     13.68    444.53    218.36    261.72
14:07:44     14.59    446.75    216.97    260.52
14:07:45     13.95    448.98    217.55    260.66
14:07:46     13.41    444.03    216.47    260.09
14:07:47     14.42    446.06    217.52    260.35
14:07:48     14.13    444.75    214.15    256.74
14:07:49     14.07    443.51    214.86    257.72
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:07:50     14.21    441.26    213.80    257.07
14:07:51     15.87    450.13    215.33    257.72
14:07:52     14.71    445.59    215.63    258.60
14:07:53     14.61    444.52    215.01    257.89
14:07:54     14.44    441.97    214.11    256.78
14:07:55     13.35    442.11    213.42    256.01
14:07:56     14.19    441.95    214.42    257.22
14:07:57     12.64    442.31    214.77    257.87
14:07:58     13.83    441.86    215.20    257.86
14:07:59     13.22    447.42    216.50    259.64
14:08:00     12.72    439.25    212.75    255.29
14:08:01     14.81    441.55    212.75    255.85
14:08:02     16.90    442.42    214.50    256.67
14:08:03     13.11    445.52    214.53    257.91
14:08:04     14.48    441.79    213.77    256.39
14:08:05     13.15    442.46    214.38    256.77
14:08:06     15.64    444.52    214.07    257.10
14:08:07     13.80    445.36    217.09    259.76
14:08:08     14.46    442.62    215.63    258.66
14:08:09     14.25    446.30    216.69    259.94
14:08:10     14.64    447.06    216.51    259.63
14:08:11     13.54    441.73    212.29    254.86
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:08:12     13.53    446.94    217.56    261.42
14:08:13     13.86    447.95    217.11    260.42
14:08:14     14.05    441.72    214.76    256.89
14:08:15     13.49    444.15    215.32    259.00
14:08:16     15.73    445.70    216.27    258.67
14:08:17     12.77    442.32    214.55    257.48
14:08:18     15.52    438.74    211.98    254.20
14:08:19     14.50    440.53    213.33    255.93
14:08:20     13.95    438.05    212.74    255.19
14:08:21     12.98    443.85    213.81    257.19
14:08:22     13.77    441.10    213.34    255.92
14:08:23     14.80    438.04    213.54    256.11
14:08:24     13.68    441.59    213.76    256.24
14:08:25     14.14    443.38    214.29    256.47
14:08:26     13.52    442.62    213.50    256.09
14:08:27     13.61    434.40    211.82    254.15
14:08:28     13.09    442.41    213.22    255.76
14:08:29     13.42    440.18    212.29    254.51
14:08:30     13.66    437.52    212.15    255.20
14:08:31     14.91    439.93    212.75    255.19
14:08:32     13.65    438.01    213.80    255.81
14:08:33     15.14    442.65    212.87    255.31
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:08:34     13.87    437.92    213.90    257.11
14:08:35     13.42    443.70    214.40    256.89
14:08:36     13.17    438.03    212.97    255.18
14:08:37     14.48    442.95    214.03    256.77
14:08:38     13.37    445.23    214.08    257.27
14:08:39     12.79    441.40    213.88    255.92
14:08:40     14.68    437.80    213.09    255.61
14:08:41     13.47    443.42    213.92    256.56
14:08:42     14.14    435.78    213.55    256.06
14:08:43     14.85    440.67    213.81    256.55
14:08:44     14.75    437.70    213.13    255.58
14:08:45     13.81    441.62    213.81    257.00
14:08:46     14.72    442.99    215.55    258.02
14:08:47     14.01    442.49    212.71    255.24
14:08:48     13.10    442.16    214.54    257.09
14:08:49     16.34    442.45    214.33    257.07
14:08:50     13.81    443.60    213.79    256.37
14:08:51     14.78    431.50    208.40    250.39
14:08:52     15.93    444.37    214.39    256.81
14:08:53     14.09    445.53    214.39    257.30
14:08:54     14.63    440.14    214.99    258.23
14:08:55     14.36    443.09    214.87    257.12
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:08:56     14.76    445.15    214.15    257.42
14:08:57     13.56    449.31    217.77    261.02
14:08:58     15.16    443.02    215.83    258.51
14:08:59     13.91    436.81    214.62    257.19
14:09:00     13.77    440.92    213.34    256.55
14:09:01     16.39    438.22    212.44    254.23
14:09:02     14.00    440.76    212.75    255.39
14:09:03     15.11    440.52    213.34    255.82
14:09:04     13.61    439.43    212.16    254.97
14:09:05     14.40    439.26    211.44    253.65
14:09:06     13.57    433.03    210.70    252.42
14:09:07     14.94    438.79    211.82    254.16
14:09:08     15.22    444.36    215.34    257.68
14:09:09     13.37    444.55    216.12    259.76
14:09:10     16.40    448.49    214.75    257.85
14:09:11     13.78    451.32    218.15    261.62
14:09:12     12.94    456.03    219.68    263.53
14:09:13     13.93    449.08    218.35    261.33
14:09:14     13.37    446.67    215.98    258.94
14:09:15     13.64    446.53    215.44    258.99
14:09:16     13.38    453.46    218.66    262.07
14:09:17     14.63    448.08    218.11    261.30
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:09:18     13.68    448.28    215.61    258.54
14:09:19     13.13    454.18    219.76    264.30
14:09:20     14.67    456.59    219.55    262.91
14:09:21     13.93    453.30    219.69    263.33
14:09:22     14.50    418.95    219.03    262.10
14:09:23     15.11    451.93    219.09    262.80
14:09:24     12.66    449.78    218.54    262.08
14:09:25     16.97    451.24    217.65    261.04
14:09:26     14.48    450.21    218.20    261.56
14:09:27     12.69    400.95    196.39    235.86
14:09:28     14.63    442.51    215.95    259.06
14:09:29     13.82    441.08    212.56    254.98
14:09:30     15.24    449.15    214.99    257.84
14:09:31     14.00    446.92    213.81    256.67
14:09:32     15.47    442.84    213.93    256.46
14:09:33     14.55    441.36    213.80    257.08
14:09:34     15.71    443.07    214.92    257.14
14:09:35     13.92    441.97    213.81    256.47
14:09:36     14.55    437.09    211.51    254.34
14:09:37     14.77    430.76    209.12    250.24
14:09:38     13.55    437.48    211.99    254.31
14:09:39     14.18    442.78    213.42    256.01
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:09:40     14.43    438.17    213.67    256.26
14:09:41     14.04    442.28    213.92    256.58
14:09:42     13.91    434.53    212.48    254.79
14:09:43     13.50    439.99    213.39    256.02
14:09:44     15.02    443.37    213.84    256.40
14:09:45     14.26    443.47    214.40    257.84
14:09:46     14.33    443.17    213.95    256.60
14:09:47     14.24    440.95    214.08    256.07
14:09:48     14.34    441.09    213.07    256.17
14:09:49     15.90    442.76    214.01    256.01
14:09:50     13.37    449.79    220.77    265.04
14:09:51     15.76    455.91    220.25    264.17
14:09:52     14.49    456.19    220.38    264.05
14:09:53     13.62    446.02    215.31    258.98
14:09:54     13.69    446.32    215.84    258.28
14:09:55     14.48    442.14    214.85    257.62
14:09:56     14.24    439.31    213.43    256.55
14:09:57     13.56    438.79    213.58    255.51
14:09:58     13.59    442.20    213.58    256.20
14:09:59     14.23    444.11    216.57    259.71
14:10:00     14.04    441.82    216.25    259.40
14:10:01     13.23    446.70    214.99    257.84
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:10:02     13.27    446.86    217.52    261.11
14:10:03     14.94    449.71    218.27    262.15
14:10:04     14.01    449.55    217.80    261.06
14:10:05     13.29    460.26    222.00    265.77
14:10:06     13.79    459.82    220.61    264.54
14:10:07     12.71    448.33    218.51    262.01
14:10:08     13.94    450.87    217.82    261.92
14:10:09     12.18    439.66    214.01    256.01
14:10:10     14.92    442.25    212.75    255.93
14:10:11     15.53    439.36    213.52    255.49
14:10:12     14.20    439.06    212.74    255.19
14:10:13     14.54    443.17    213.33    256.17
14:10:14     12.71    445.52    216.57    259.33
14:10:15     14.43    434.27    210.17    252.75
14:10:16     13.83    441.78    213.42    255.39
14:10:17     13.31    442.21    214.42    257.15
14:10:18     15.05    439.16    212.68    255.09
14:10:19     13.11    436.85    212.24    255.17
14:10:20     14.83    442.45    212.77    255.32
14:10:21     14.21    445.59    215.92    258.36
14:10:22     13.95    436.73    210.36    252.26
14:10:23     13.77    439.73    213.33    255.91
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:10:24     14.29    437.16    212.06    254.32
14:10:25     17.03    446.06    213.65    256.62
14:10:26     15.13    445.60    215.58    258.21
14:10:27     14.30    443.60    214.42    257.79
14:10:28     14.24    443.54    214.63    256.79
14:10:29     13.14    439.28    211.96    254.47
14:10:30     14.03    440.68    213.93    256.33
14:10:31     14.19    439.93    213.68    256.73
14:10:32     14.69    441.16    213.35    255.47
14:10:33     13.61    438.95    212.34    254.90
14:10:34     13.40    441.17    213.78    256.82
14:10:35     14.15    431.90    211.25    253.35
14:10:36     13.15    442.04    215.27    257.85
14:10:37     14.07    442.38    214.80    257.37
14:10:38     13.74    442.22    214.76    257.58
14:10:39     13.99    441.11    213.89    256.67
14:10:40     15.04    445.51    217.03    260.28
14:10:41     12.85    443.94    215.46    258.46
14:10:42     15.44    450.19    217.11    260.38
14:10:43     14.49    448.07    216.85    260.26
14:10:44     13.04    448.13    217.37    260.81
14:10:45     13.85    446.72    216.14    258.93
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:10:46     13.57    445.05    216.45    259.75
14:10:47     13.49    444.90    217.90    261.27
14:10:48     12.53    444.53    213.56    256.79
14:10:49     13.46    436.03    211.97    254.17
14:10:50     14.22    441.60    212.43    254.84
14:10:51     13.94    441.23    213.80    255.84
14:10:52     13.37    442.98    214.41    257.20
14:10:53     13.49    443.19    212.98    255.93
14:10:54     15.56    439.09    213.00    255.07
14:10:55     13.81    434.69    210.93    252.97
14:10:56     15.32    443.95    213.42    256.02
14:10:57     13.54    450.01    216.66    259.99
14:10:58     13.01    445.30    215.21    257.97
14:10:59     13.87    445.19    214.55    257.98
14:11:00     13.92    442.76    213.81    255.93
14:11:01     14.33    441.83    212.91    256.03
14:11:02     13.36    443.71    214.41    257.20
14:11:03     14.29    441.11    213.95    256.56
14:11:04     13.79    443.47    214.69    257.44
14:11:05     15.13    446.63    214.96    257.44
14:11:06     14.07    442.75    213.61    256.72
14:11:07     13.08    407.36    196.64    236.01
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:11:08     13.73    440.96    213.12    255.19
14:11:09     14.42    443.40    215.60    258.58
14:11:10     14.29    446.23    215.46    258.47
14:11:11     15.30    443.30    215.46    258.47
14:11:12     12.50    447.28    215.19    258.08
14:11:13     15.65    441.11    213.34    255.92
14:11:14     14.37    442.45    213.50    256.15
14:11:15     14.19    438.74    212.03    254.16
14:11:16     12.46    443.79    213.42    256.02
14:11:17     14.27    448.51    215.59    258.60
14:11:18     13.96    442.76    214.95    258.07
14:11:19     13.36    444.00    216.15    258.97
14:11:20     13.63    445.79    216.38    260.07
14:11:21     15.04    445.05    216.39    258.92
14:11:22     15.05    450.93    216.50    259.73
14:11:23     13.72    442.19    215.40    258.46
14:11:24     13.05    446.09    215.55    258.99
14:11:25     14.21    436.47    212.44    254.68
14:11:26     13.86    446.88    217.45    260.20
14:11:27     13.80    452.37    218.53    262.29
14:11:28     12.92    442.90    215.56    258.42
14:11:29     14.69    440.99    213.78    256.06
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:11:30     14.55    444.59    213.80    256.45
14:11:31     13.56    442.68    213.80    256.55
14:11:32     14.79    445.14    213.81    256.46
14:11:33     16.06    440.25    213.04    256.12
14:11:34     14.11    444.58    214.32    256.88
14:11:35     13.83    431.84    211.16    253.50
14:11:36     13.93    436.69    212.69    254.54
14:11:37     14.46    445.07    215.59    258.51
14:11:38     13.43    441.86    213.43    256.70
14:11:39     13.94    444.14    215.22    257.96
14:11:40     15.00    447.28    218.41    261.54
14:11:41     14.92    447.43    217.32    261.14
14:11:42     15.02    446.27    218.03    260.80
14:11:43     14.35    449.20    216.38    259.87
14:11:44     14.80    448.12    216.87    260.09
14:11:45     15.38    441.10    215.08    257.70
14:11:46     14.39    446.55    215.91    259.37
14:11:47     15.76    448.87    217.19    260.10
14:11:48     15.09    450.75    216.59    260.51
14:11:49     15.42    441.16    217.02    259.51
14:11:50     13.61    446.88    217.30    260.68
14:11:51     15.25    449.01    218.22    261.69
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:11:52     14.27    447.07    217.42    260.79
14:11:53     13.94    446.90    218.38    261.96
14:11:54     14.98    450.05    220.19    263.82
14:11:55     15.24    450.76    218.46    262.02
14:11:56     16.07    447.25    215.91    259.08
14:11:57     14.67    446.41    218.56    262.48
14:11:58     13.19    450.73    218.07    261.13
14:11:59     13.61    443.04    216.16    259.19
14:12:00     15.01    438.46    211.24    253.40
14:12:01     14.95    439.41    212.75    255.28
14:12:02     13.12    441.18    212.46    254.87
14:12:03     15.02    441.84    212.89    255.31
14:12:04     12.50    442.38    213.64    256.87
14:12:05     12.75    440.90    214.03    256.09
14:12:06     13.20    447.11    215.65    258.70
14:12:07     12.90    436.46    211.37    254.16
14:12:08     14.73    437.46    211.92    253.62
14:12:09     12.74    440.56    212.49    255.54
14:12:10     14.91    445.22    215.52    257.80
14:12:11     14.65    446.97    215.91    259.61
14:12:12     13.57    443.22    214.85    257.64
14:12:13     13.65    443.36    213.68    255.92
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:12:14     14.47    440.80    213.03    256.01
14:12:15     13.21    434.79    211.80    253.52
14:12:16     14.97    441.70    213.33    256.38
14:12:17     14.98    443.89    216.46    259.03
14:12:18     14.14    438.35    212.74    255.41
14:12:19     14.63    438.61    211.88    254.12
14:12:20     13.85    439.21    212.12    254.09
14:12:21     13.95    449.27    216.49    259.63
14:12:22     15.82    448.39    215.32    258.35
14:12:23     13.98    448.80    216.05    259.73
14:12:24     13.91    440.28    213.45    255.28
14:12:25     13.56    436.54    211.45    253.63
14:12:26     13.77    441.77    214.90    257.83
14:12:27     13.42    439.60    212.31    254.80
14:12:28     13.90    442.29    213.67    256.80
14:12:29     12.98    446.33    217.54    260.50
14:12:30     15.74    447.17    217.12    260.09
14:12:31     14.17    446.79    216.40    259.46
14:12:32     26.14    450.22    215.45    258.46
14:12:33     15.35    448.48    215.26    258.66
14:12:34     16.58    446.58    214.51    256.97
14:12:35     15.78    440.32    212.98    255.90
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:12:36     15.77    446.19    215.20    257.83
14:12:37     14.98    438.69    213.12    255.33
14:12:38     15.29    440.79    213.44    255.95
14:12:39     13.87    442.13    213.84    256.52
14:12:40     16.55    439.65    214.10    256.81
14:12:41     12.93    449.38    216.51    259.84
14:12:42     15.06    450.90    218.03    262.06
14:12:43     13.05    446.83    217.09    260.34
14:12:44     15.56    448.00    218.18    261.11
14:12:45     13.98    446.11    217.63    261.28
14:12:46     14.40    454.18    219.45    262.88
14:12:47     12.76    451.07    217.69    261.05
14:12:48     16.18    446.78    217.07    260.29
14:12:49     13.06    446.11    220.78    264.51
14:12:50     13.86    434.61    221.54    265.89
14:12:51     14.02    444.50    217.05    259.67
14:12:52     14.00    437.90    211.22    254.04
14:12:53     13.36    442.50    213.92    255.92
14:12:54     13.85    444.01    213.32    256.08
14:12:55     12.79    434.96    211.57    253.52
14:12:56     13.85    443.95    212.28    255.30
14:12:57     13.85    442.89    215.72    258.12
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:12:58     14.01    443.65    213.57    256.15
14:12:59     14.00    444.71    216.02    259.16
14:13:00     13.37    435.70    212.02    254.74
14:13:01     13.32    443.00    213.54    256.17
14:13:02     14.04    444.33    214.87    257.20
14:13:03     13.26    441.70    213.35    255.92
14:13:04     15.08    440.59    213.40    256.24
14:13:05     14.60    443.13    214.10    256.64
14:13:06     14.38    437.81    213.46    255.89
14:13:07     13.31    442.73    213.41    256.06
14:13:08     14.32    441.01    212.23    254.49
14:13:09     15.07    444.34    214.03    256.70
14:13:10     14.98    440.54    213.89    256.64
14:13:11     13.74    449.15    213.56    256.56
14:13:12     12.71    446.72    214.13    256.53
14:13:13     13.94    437.55    212.27    254.66
14:13:14     14.34    444.59    213.98    256.81
