2023-04-07 13:53:22 0.49, 0.53, 0.35
2023-04-07 13:53:23 0.49, 0.53, 0.35
2023-04-07 13:53:24 0.45, 0.52, 0.34
2023-04-07 13:53:25 0.45, 0.52, 0.34
2023-04-07 13:53:26 0.45, 0.52, 0.34
2023-04-07 13:53:27 0.45, 0.52, 0.34
2023-04-07 13:53:28 0.45, 0.52, 0.34
2023-04-07 13:53:29 0.41, 0.51, 0.34
2023-04-07 13:53:30 0.41, 0.51, 0.34
2023-04-07 13:53:31 0.41, 0.51, 0.34
2023-04-07 13:53:32 0.41, 0.51, 0.34
2023-04-07 13:53:33 0.41, 0.51, 0.34
2023-04-07 13:53:34 0.46, 0.52, 0.35
2023-04-07 13:53:35 0.46, 0.52, 0.35
2023-04-07 13:53:36 0.46, 0.52, 0.35
2023-04-07 13:53:37 0.46, 0.52, 0.35
2023-04-07 13:53:38 0.46, 0.52, 0.35
2023-04-07 13:53:39 0.51, 0.53, 0.35
2023-04-07 13:53:40 0.51, 0.53, 0.35
2023-04-07 13:53:41 0.51, 0.53, 0.35
2023-04-07 13:53:42 0.51, 0.53, 0.35
2023-04-07 13:53:43 0.51, 0.53, 0.35
2023-04-07 13:53:44 0.55, 0.54, 0.35
2023-04-07 13:53:45 0.55, 0.54, 0.35
2023-04-07 13:53:46 0.55, 0.54, 0.35
2023-04-07 13:53:47 0.55, 0.54, 0.35
2023-04-07 13:53:48 0.55, 0.54, 0.35
2023-04-07 13:53:49 0.58, 0.55, 0.36
2023-04-07 13:53:50 0.58, 0.55, 0.36
2023-04-07 13:53:51 0.58, 0.55, 0.36
2023-04-07 13:53:52 0.58, 0.55, 0.36
2023-04-07 13:53:53 0.58, 0.55, 0.36
2023-04-07 13:53:54 0.54, 0.54, 0.36
2023-04-07 13:53:55 0.54, 0.54, 0.36
2023-04-07 13:53:56 0.54, 0.54, 0.36
2023-04-07 13:53:57 0.54, 0.54, 0.36
2023-04-07 13:53:58 0.54, 0.54, 0.36
2023-04-07 13:53:59 0.49, 0.53, 0.35
2023-04-07 13:54:00 0.49, 0.53, 0.35
2023-04-07 13:54:01 0.49, 0.53, 0.35
2023-04-07 13:54:02 0.49, 0.53, 0.35
2023-04-07 13:54:03 0.49, 0.53, 0.35
2023-04-07 13:54:04 0.53, 0.54, 0.36
2023-04-07 13:54:05 0.53, 0.54, 0.36
2023-04-07 13:54:06 0.53, 0.54, 0.36
2023-04-07 13:54:07 0.53, 0.54, 0.36
2023-04-07 13:54:08 0.53, 0.54, 0.36
2023-04-07 13:54:09 0.57, 0.54, 0.36
2023-04-07 13:54:10 0.57, 0.54, 0.36
2023-04-07 13:54:11 0.57, 0.54, 0.36
2023-04-07 13:54:13 0.57, 0.54, 0.36
2023-04-07 13:54:14 0.57, 0.54, 0.36
2023-04-07 13:54:15 0.52, 0.54, 0.36
2023-04-07 13:54:16 0.52, 0.54, 0.36
2023-04-07 13:54:17 0.52, 0.54, 0.36
2023-04-07 13:54:18 0.52, 0.54, 0.36
2023-04-07 13:54:19 0.52, 0.54, 0.36
2023-04-07 13:54:20 0.64, 0.56, 0.37
2023-04-07 13:54:21 0.64, 0.56, 0.37
2023-04-07 13:54:22 0.64, 0.56, 0.37
2023-04-07 13:54:23 0.64, 0.56, 0.37
2023-04-07 13:54:24 0.64, 0.56, 0.37
2023-04-07 13:54:25 0.67, 0.57, 0.37
2023-04-07 13:54:26 0.67, 0.57, 0.37
2023-04-07 13:54:27 0.67, 0.57, 0.37
2023-04-07 13:54:28 0.67, 0.57, 0.37
2023-04-07 13:54:29 0.67, 0.57, 0.37
2023-04-07 13:54:30 0.62, 0.56, 0.37
2023-04-07 13:54:31 0.62, 0.56, 0.37
2023-04-07 13:54:32 0.62, 0.56, 0.37
2023-04-07 13:54:33 0.62, 0.56, 0.37
2023-04-07 13:54:34 0.62, 0.56, 0.37
2023-04-07 13:54:35 0.57, 0.55, 0.37
2023-04-07 13:54:36 0.57, 0.55, 0.37
2023-04-07 13:54:37 0.57, 0.55, 0.37
2023-04-07 13:54:38 0.57, 0.55, 0.37
2023-04-07 13:54:39 0.57, 0.55, 0.37
2023-04-07 13:54:40 0.60, 0.56, 0.37
2023-04-07 13:54:41 0.60, 0.56, 0.37
2023-04-07 13:54:42 0.60, 0.56, 0.37
2023-04-07 13:54:43 0.60, 0.56, 0.37
2023-04-07 13:54:44 0.60, 0.56, 0.37
2023-04-07 13:54:45 0.55, 0.55, 0.37
2023-04-07 13:54:46 0.55, 0.55, 0.37
2023-04-07 13:54:47 0.55, 0.55, 0.37
2023-04-07 13:54:48 0.55, 0.55, 0.37
2023-04-07 13:54:49 0.55, 0.55, 0.37
2023-04-07 13:54:50 0.59, 0.55, 0.37
2023-04-07 13:54:51 0.59, 0.55, 0.37
2023-04-07 13:54:52 0.59, 0.55, 0.37
2023-04-07 13:54:53 0.59, 0.55, 0.37
2023-04-07 13:54:54 0.59, 0.55, 0.37
2023-04-07 13:54:55 0.54, 0.54, 0.37
2023-04-07 13:54:56 0.54, 0.54, 0.37
2023-04-07 13:54:57 0.54, 0.54, 0.37
2023-04-07 13:54:58 0.54, 0.54, 0.37
2023-04-07 13:54:59 0.54, 0.54, 0.37
2023-04-07 13:55:00 0.50, 0.54, 0.37
2023-04-07 13:55:01 0.50, 0.54, 0.37
2023-04-07 13:55:02 0.50, 0.54, 0.37
2023-04-07 13:55:03 0.50, 0.54, 0.37
2023-04-07 13:55:04 0.50, 0.54, 0.37
2023-04-07 13:55:05 0.46, 0.53, 0.36
2023-04-07 13:55:06 0.46, 0.53, 0.36
2023-04-07 13:55:07 0.46, 0.53, 0.36
2023-04-07 13:55:08 0.46, 0.53, 0.36
2023-04-07 13:55:09 0.46, 0.53, 0.36
2023-04-07 13:55:10 0.50, 0.53, 0.37
2023-04-07 13:55:11 0.50, 0.53, 0.37
2023-04-07 13:55:12 0.50, 0.53, 0.37
2023-04-07 13:55:13 0.50, 0.53, 0.37
2023-04-07 13:55:14 0.50, 0.53, 0.37
2023-04-07 13:55:15 0.46, 0.53, 0.37
2023-04-07 13:55:16 0.46, 0.53, 0.37
2023-04-07 13:55:17 0.46, 0.53, 0.37
2023-04-07 13:55:18 0.46, 0.53, 0.37
2023-04-07 13:55:19 0.46, 0.53, 0.37
2023-04-07 13:55:20 0.59, 0.55, 0.37
2023-04-07 13:55:21 0.59, 0.55, 0.37
2023-04-07 13:55:22 0.59, 0.55, 0.37
2023-04-07 13:55:23 0.59, 0.55, 0.37
2023-04-07 13:55:24 0.59, 0.55, 0.37
2023-04-07 13:55:25 0.62, 0.56, 0.38
2023-04-07 13:55:26 0.62, 0.56, 0.38
2023-04-07 13:55:27 0.62, 0.56, 0.38
2023-04-07 13:55:28 0.62, 0.56, 0.38
2023-04-07 13:55:29 0.62, 0.56, 0.38
2023-04-07 13:55:30 0.57, 0.55, 0.37
2023-04-07 13:55:31 0.57, 0.55, 0.37
2023-04-07 13:55:32 0.57, 0.55, 0.37
2023-04-07 13:55:33 0.57, 0.55, 0.37
2023-04-07 13:55:34 0.57, 0.55, 0.37
2023-04-07 13:55:35 0.52, 0.54, 0.37
2023-04-07 13:55:36 0.52, 0.54, 0.37
2023-04-07 13:55:37 0.52, 0.54, 0.37
2023-04-07 13:55:38 0.52, 0.54, 0.37
2023-04-07 13:55:39 0.52, 0.54, 0.37
2023-04-07 13:55:40 0.64, 0.56, 0.38
2023-04-07 13:55:41 0.64, 0.56, 0.38
2023-04-07 13:55:42 0.64, 0.56, 0.38
2023-04-07 13:55:43 0.64, 0.56, 0.38
2023-04-07 13:55:44 0.64, 0.56, 0.38
2023-04-07 13:55:45 0.59, 0.55, 0.38
2023-04-07 13:55:46 0.59, 0.55, 0.38
2023-04-07 13:55:47 0.59, 0.55, 0.38
2023-04-07 13:55:48 0.59, 0.55, 0.38
2023-04-07 13:55:49 0.59, 0.55, 0.38
2023-04-07 13:55:50 0.54, 0.54, 0.38
2023-04-07 13:55:51 0.54, 0.54, 0.38
2023-04-07 13:55:52 0.54, 0.54, 0.38
2023-04-07 13:55:53 0.54, 0.54, 0.38
2023-04-07 13:55:54 0.54, 0.54, 0.38
2023-04-07 13:55:55 0.74, 0.59, 0.39
2023-04-07 13:55:56 0.74, 0.59, 0.39
2023-04-07 13:55:57 0.74, 0.59, 0.39
2023-04-07 13:55:58 0.74, 0.59, 0.39
2023-04-07 13:55:59 0.74, 0.59, 0.39
2023-04-07 13:56:00 0.76, 0.59, 0.39
2023-04-07 13:56:01 0.76, 0.59, 0.39
2023-04-07 13:56:02 0.76, 0.59, 0.39
2023-04-07 13:56:03 0.76, 0.59, 0.39
2023-04-07 13:56:04 0.70, 0.58, 0.39
2023-04-07 13:56:05 0.70, 0.58, 0.39
2023-04-07 13:56:06 0.70, 0.58, 0.39
2023-04-07 13:56:07 0.70, 0.58, 0.39
2023-04-07 13:56:08 0.70, 0.58, 0.39
2023-04-07 13:56:09 0.72, 0.59, 0.39
2023-04-07 13:56:10 0.72, 0.59, 0.39
2023-04-07 13:56:11 0.72, 0.59, 0.39
2023-04-07 13:56:12 0.72, 0.59, 0.39
2023-04-07 13:56:13 0.72, 0.59, 0.39
2023-04-07 13:56:14 0.75, 0.60, 0.40
2023-04-07 13:56:15 0.75, 0.60, 0.40
2023-04-07 13:56:16 0.75, 0.60, 0.40
2023-04-07 13:56:17 0.75, 0.60, 0.40
2023-04-07 13:56:18 0.75, 0.60, 0.40
2023-04-07 13:56:19 0.69, 0.59, 0.40
2023-04-07 13:56:20 0.69, 0.59, 0.40
2023-04-07 13:56:21 0.69, 0.59, 0.40
2023-04-07 13:56:22 0.69, 0.59, 0.40
2023-04-07 13:56:23 0.69, 0.59, 0.40
2023-04-07 13:56:24 0.63, 0.58, 0.39
2023-04-07 13:56:25 0.63, 0.58, 0.39
2023-04-07 13:56:26 0.63, 0.58, 0.39
2023-04-07 13:56:27 0.63, 0.58, 0.39
2023-04-07 13:56:28 0.63, 0.58, 0.39
2023-04-07 13:56:29 0.58, 0.57, 0.39
2023-04-07 13:56:30 0.58, 0.57, 0.39
2023-04-07 13:56:31 0.58, 0.57, 0.39
2023-04-07 13:56:32 0.58, 0.57, 0.39
2023-04-07 13:56:33 0.58, 0.57, 0.39
2023-04-07 13:56:34 0.53, 0.56, 0.39
2023-04-07 13:56:35 0.53, 0.56, 0.39
2023-04-07 13:56:36 0.53, 0.56, 0.39
2023-04-07 13:56:37 0.53, 0.56, 0.39
2023-04-07 13:56:38 0.53, 0.56, 0.39
2023-04-07 13:56:39 0.57, 0.57, 0.39
2023-04-07 13:56:40 0.57, 0.57, 0.39
2023-04-07 13:56:41 0.57, 0.57, 0.39
2023-04-07 13:56:42 0.57, 0.57, 0.39
2023-04-07 13:56:44 0.57, 0.57, 0.39
2023-04-07 13:56:45 0.53, 0.56, 0.39
2023-04-07 13:56:46 0.53, 0.56, 0.39
2023-04-07 13:56:47 0.53, 0.56, 0.39
2023-04-07 13:56:48 0.53, 0.56, 0.39
2023-04-07 13:56:49 0.53, 0.56, 0.39
2023-04-07 13:56:50 0.64, 0.58, 0.40
2023-04-07 13:56:51 0.64, 0.58, 0.40
2023-04-07 13:56:52 0.64, 0.58, 0.40
2023-04-07 13:56:53 0.64, 0.58, 0.40
2023-04-07 13:56:54 0.64, 0.58, 0.40
2023-04-07 13:56:55 0.67, 0.59, 0.40
2023-04-07 13:56:56 0.67, 0.59, 0.40
2023-04-07 13:56:57 0.67, 0.59, 0.40
2023-04-07 13:56:58 0.67, 0.59, 0.40
2023-04-07 13:56:59 0.67, 0.59, 0.40
2023-04-07 13:57:00 0.70, 0.59, 0.41
2023-04-07 13:57:01 0.70, 0.59, 0.41
2023-04-07 13:57:02 0.70, 0.59, 0.41
2023-04-07 13:57:03 0.70, 0.59, 0.41
2023-04-07 13:57:04 0.70, 0.59, 0.41
2023-04-07 13:57:05 0.64, 0.58, 0.40
2023-04-07 13:57:06 0.64, 0.58, 0.40
2023-04-07 13:57:07 0.64, 0.58, 0.40
2023-04-07 13:57:08 0.64, 0.58, 0.40
2023-04-07 13:57:09 0.64, 0.58, 0.40
2023-04-07 13:57:10 0.59, 0.57, 0.40
2023-04-07 13:57:11 0.59, 0.57, 0.40
2023-04-07 13:57:12 0.59, 0.57, 0.40
2023-04-07 13:57:13 0.59, 0.57, 0.40
2023-04-07 13:57:14 0.59, 0.57, 0.40
2023-04-07 13:57:15 0.62, 0.58, 0.40
2023-04-07 13:57:16 0.62, 0.58, 0.40
2023-04-07 13:57:17 0.62, 0.58, 0.40
2023-04-07 13:57:18 0.62, 0.58, 0.40
2023-04-07 13:57:19 0.62, 0.58, 0.40
2023-04-07 13:57:20 0.65, 0.59, 0.41
2023-04-07 13:57:21 0.65, 0.59, 0.41
2023-04-07 13:57:22 0.65, 0.59, 0.41
2023-04-07 13:57:23 0.65, 0.59, 0.41
2023-04-07 13:57:24 0.65, 0.59, 0.41
2023-04-07 13:57:25 0.60, 0.58, 0.40
2023-04-07 13:57:26 0.60, 0.58, 0.40
2023-04-07 13:57:27 0.60, 0.58, 0.40
2023-04-07 13:57:28 0.60, 0.58, 0.40
2023-04-07 13:57:29 0.60, 0.58, 0.40
2023-04-07 13:57:30 0.71, 0.60, 0.41
2023-04-07 13:57:31 0.71, 0.60, 0.41
2023-04-07 13:57:32 0.71, 0.60, 0.41
2023-04-07 13:57:33 0.71, 0.60, 0.41
2023-04-07 13:57:34 0.71, 0.60, 0.41
2023-04-07 13:57:35 0.74, 0.61, 0.42
2023-04-07 13:57:36 0.74, 0.61, 0.42
2023-04-07 13:57:37 0.74, 0.61, 0.42
2023-04-07 13:57:38 0.74, 0.61, 0.42
2023-04-07 13:57:39 0.74, 0.61, 0.42
2023-04-07 13:57:40 0.68, 0.60, 0.41
2023-04-07 13:57:41 0.68, 0.60, 0.41
2023-04-07 13:57:42 0.68, 0.60, 0.41
2023-04-07 13:57:43 0.68, 0.60, 0.41
2023-04-07 13:57:44 0.68, 0.60, 0.41
2023-04-07 13:57:45 0.62, 0.59, 0.41
2023-04-07 13:57:46 0.62, 0.59, 0.41
2023-04-07 13:57:47 0.62, 0.59, 0.41
2023-04-07 13:57:48 0.62, 0.59, 0.41
2023-04-07 13:57:49 0.62, 0.59, 0.41
2023-04-07 13:57:50 0.57, 0.58, 0.41
2023-04-07 13:57:51 0.57, 0.58, 0.41
2023-04-07 13:57:52 0.57, 0.58, 0.41
2023-04-07 13:57:53 0.57, 0.58, 0.41
2023-04-07 13:57:54 0.57, 0.58, 0.41
2023-04-07 13:57:55 0.61, 0.59, 0.41
2023-04-07 13:57:56 0.61, 0.59, 0.41
2023-04-07 13:57:57 0.61, 0.59, 0.41
2023-04-07 13:57:58 0.61, 0.59, 0.41
2023-04-07 13:57:59 0.61, 0.59, 0.41
2023-04-07 13:58:00 0.72, 0.61, 0.42
2023-04-07 13:58:01 0.72, 0.61, 0.42
2023-04-07 13:58:02 0.72, 0.61, 0.42
2023-04-07 13:58:03 0.72, 0.61, 0.42
2023-04-07 13:58:04 0.72, 0.61, 0.42
2023-04-07 13:58:05 0.66, 0.60, 0.42
2023-04-07 13:58:06 0.66, 0.60, 0.42
2023-04-07 13:58:07 0.66, 0.60, 0.42
2023-04-07 13:58:08 0.66, 0.60, 0.42
2023-04-07 13:58:09 0.66, 0.60, 0.42
2023-04-07 13:58:10 0.61, 0.59, 0.42
2023-04-07 13:58:11 0.61, 0.59, 0.42
2023-04-07 13:58:12 0.61, 0.59, 0.42
2023-04-07 13:58:13 0.61, 0.59, 0.42
2023-04-07 13:58:14 0.61, 0.59, 0.42
2023-04-07 13:58:15 0.64, 0.60, 0.42
2023-04-07 13:58:16 0.64, 0.60, 0.42
2023-04-07 13:58:17 0.64, 0.60, 0.42
2023-04-07 13:58:18 0.64, 0.60, 0.42
2023-04-07 13:58:19 0.64, 0.60, 0.42
2023-04-07 13:58:20 0.67, 0.60, 0.42
2023-04-07 13:58:21 0.67, 0.60, 0.42
2023-04-07 13:58:22 0.67, 0.60, 0.42
2023-04-07 13:58:23 0.67, 0.60, 0.42
2023-04-07 13:58:24 0.67, 0.60, 0.42
2023-04-07 13:58:25 0.62, 0.59, 0.42
2023-04-07 13:58:26 0.62, 0.59, 0.42
2023-04-07 13:58:27 0.62, 0.59, 0.42
2023-04-07 13:58:28 0.62, 0.59, 0.42
2023-04-07 13:58:29 0.62, 0.59, 0.42
2023-04-07 13:58:30 0.89, 0.65, 0.44
2023-04-07 13:58:31 0.89, 0.65, 0.44
2023-04-07 13:58:32 0.89, 0.65, 0.44
2023-04-07 13:58:33 0.89, 0.65, 0.44
2023-04-07 13:58:34 0.89, 0.65, 0.44
2023-04-07 13:58:35 1.06, 0.69, 0.45
2023-04-07 13:58:36 1.06, 0.69, 0.45
2023-04-07 13:58:37 1.06, 0.69, 0.45
2023-04-07 13:58:38 1.06, 0.69, 0.45
2023-04-07 13:58:39 1.06, 0.69, 0.45
2023-04-07 13:58:40 1.13, 0.71, 0.46
2023-04-07 13:58:41 1.13, 0.71, 0.46
2023-04-07 13:58:42 1.13, 0.71, 0.46
2023-04-07 13:58:43 1.13, 0.71, 0.46
2023-04-07 13:58:44 1.13, 0.71, 0.46
2023-04-07 13:58:45 1.20, 0.73, 0.47
2023-04-07 13:58:46 1.20, 0.73, 0.47
2023-04-07 13:58:47 1.20, 0.73, 0.47
2023-04-07 13:58:48 1.20, 0.73, 0.47
2023-04-07 13:58:49 1.20, 0.73, 0.47
2023-04-07 13:58:50 1.11, 0.72, 0.47
2023-04-07 13:58:51 1.11, 0.72, 0.47
2023-04-07 13:58:52 1.11, 0.72, 0.47
2023-04-07 13:58:53 1.11, 0.72, 0.47
2023-04-07 13:58:54 1.02, 0.71, 0.47
2023-04-07 13:58:55 1.02, 0.71, 0.47
2023-04-07 13:58:56 1.02, 0.71, 0.47
2023-04-07 13:58:57 1.02, 0.71, 0.47
2023-04-07 13:58:58 1.02, 0.71, 0.47
2023-04-07 13:58:59 1.02, 0.71, 0.47
2023-04-07 13:59:00 1.02, 0.71, 0.47
2023-04-07 13:59:01 1.02, 0.71, 0.47
2023-04-07 13:59:02 1.02, 0.71, 0.47
2023-04-07 13:59:03 1.02, 0.71, 0.47
2023-04-07 13:59:04 0.93, 0.70, 0.47
2023-04-07 13:59:05 0.93, 0.70, 0.47
2023-04-07 13:59:06 0.93, 0.70, 0.47
2023-04-07 13:59:07 0.93, 0.70, 0.47
2023-04-07 13:59:08 0.93, 0.70, 0.47
2023-04-07 13:59:09 0.86, 0.69, 0.46
2023-04-07 13:59:10 0.86, 0.69, 0.46
2023-04-07 13:59:11 0.86, 0.69, 0.46
2023-04-07 13:59:12 0.86, 0.69, 0.46
2023-04-07 13:59:13 0.86, 0.69, 0.46
2023-04-07 13:59:15 0.95, 0.71, 0.47
2023-04-07 13:59:16 0.95, 0.71, 0.47
2023-04-07 13:59:17 0.95, 0.71, 0.47
2023-04-07 13:59:18 0.95, 0.71, 0.47
2023-04-07 13:59:19 0.95, 0.71, 0.47
2023-04-07 13:59:20 0.95, 0.72, 0.47
2023-04-07 13:59:21 0.95, 0.72, 0.47
2023-04-07 13:59:22 0.95, 0.72, 0.47
2023-04-07 13:59:23 0.95, 0.72, 0.47
2023-04-07 13:59:24 0.95, 0.72, 0.47
2023-04-07 13:59:25 0.88, 0.70, 0.47
2023-04-07 13:59:26 0.88, 0.70, 0.47
2023-04-07 13:59:27 0.88, 0.70, 0.47
2023-04-07 13:59:28 0.88, 0.70, 0.47
2023-04-07 13:59:29 0.88, 0.70, 0.47
2023-04-07 13:59:30 0.89, 0.71, 0.47
2023-04-07 13:59:31 0.89, 0.71, 0.47
2023-04-07 13:59:32 0.89, 0.71, 0.47
2023-04-07 13:59:33 0.89, 0.71, 0.47
2023-04-07 13:59:34 0.89, 0.71, 0.47
2023-04-07 13:59:35 0.82, 0.70, 0.47
2023-04-07 13:59:36 0.82, 0.70, 0.47
2023-04-07 13:59:37 0.82, 0.70, 0.47
2023-04-07 13:59:38 0.82, 0.70, 0.47
2023-04-07 13:59:39 0.82, 0.70, 0.47
2023-04-07 13:59:40 0.75, 0.68, 0.47
2023-04-07 13:59:41 0.75, 0.68, 0.47
2023-04-07 13:59:42 0.75, 0.68, 0.47
2023-04-07 13:59:43 0.75, 0.68, 0.47
2023-04-07 13:59:44 0.75, 0.68, 0.47
2023-04-07 13:59:45 0.69, 0.67, 0.47
2023-04-07 13:59:46 0.69, 0.67, 0.47
2023-04-07 13:59:47 0.69, 0.67, 0.47
2023-04-07 13:59:48 0.69, 0.67, 0.47
2023-04-07 13:59:49 0.69, 0.67, 0.47
2023-04-07 13:59:50 0.80, 0.70, 0.47
2023-04-07 13:59:51 0.80, 0.70, 0.47
2023-04-07 13:59:52 0.80, 0.70, 0.47
2023-04-07 13:59:53 0.80, 0.70, 0.47
2023-04-07 13:59:54 0.80, 0.70, 0.47
2023-04-07 13:59:55 0.81, 0.70, 0.48
2023-04-07 13:59:56 0.81, 0.70, 0.48
2023-04-07 13:59:57 0.81, 0.70, 0.48
2023-04-07 13:59:58 0.81, 0.70, 0.48
2023-04-07 13:59:59 0.81, 0.70, 0.48
2023-04-07 14:00:00 0.75, 0.69, 0.47
2023-04-07 14:00:01 0.75, 0.69, 0.47
2023-04-07 14:00:02 0.75, 0.69, 0.47
2023-04-07 14:00:03 0.75, 0.69, 0.47
2023-04-07 14:00:04 0.75, 0.69, 0.47
2023-04-07 14:00:05 0.69, 0.68, 0.47
2023-04-07 14:00:06 0.69, 0.68, 0.47
2023-04-07 14:00:07 0.69, 0.68, 0.47
2023-04-07 14:00:08 0.69, 0.68, 0.47
2023-04-07 14:00:09 0.69, 0.68, 0.47
2023-04-07 14:00:10 0.71, 0.68, 0.47
2023-04-07 14:00:11 0.71, 0.68, 0.47
2023-04-07 14:00:12 0.71, 0.68, 0.47
2023-04-07 14:00:13 0.71, 0.68, 0.47
2023-04-07 14:00:14 0.71, 0.68, 0.47
2023-04-07 14:00:15 0.74, 0.69, 0.48
2023-04-07 14:00:16 0.74, 0.69, 0.48
2023-04-07 14:00:17 0.74, 0.69, 0.48
2023-04-07 14:00:18 0.74, 0.69, 0.48
2023-04-07 14:00:19 0.74, 0.69, 0.48
2023-04-07 14:00:20 0.68, 0.68, 0.47
2023-04-07 14:00:21 0.68, 0.68, 0.47
2023-04-07 14:00:22 0.68, 0.68, 0.47
2023-04-07 14:00:23 0.68, 0.68, 0.47
2023-04-07 14:00:24 0.68, 0.68, 0.47
2023-04-07 14:00:25 0.70, 0.68, 0.48
2023-04-07 14:00:26 0.70, 0.68, 0.48
2023-04-07 14:00:27 0.70, 0.68, 0.48
2023-04-07 14:00:28 0.70, 0.68, 0.48
2023-04-07 14:00:29 0.70, 0.68, 0.48
2023-04-07 14:00:30 0.65, 0.67, 0.47
2023-04-07 14:00:31 0.65, 0.67, 0.47
2023-04-07 14:00:32 0.65, 0.67, 0.47
2023-04-07 14:00:33 0.65, 0.67, 0.47
2023-04-07 14:00:34 0.65, 0.67, 0.47
2023-04-07 14:00:35 0.59, 0.66, 0.47
2023-04-07 14:00:36 0.59, 0.66, 0.47
2023-04-07 14:00:37 0.59, 0.66, 0.47
2023-04-07 14:00:38 0.59, 0.66, 0.47
2023-04-07 14:00:39 0.59, 0.66, 0.47
2023-04-07 14:00:40 0.55, 0.65, 0.47
2023-04-07 14:00:41 0.55, 0.65, 0.47
2023-04-07 14:00:42 0.55, 0.65, 0.47
2023-04-07 14:00:43 0.55, 0.65, 0.47
2023-04-07 14:00:44 0.55, 0.65, 0.47
2023-04-07 14:00:45 0.50, 0.64, 0.46
2023-04-07 14:00:46 0.50, 0.64, 0.46
2023-04-07 14:00:47 0.50, 0.64, 0.46
2023-04-07 14:00:48 0.50, 0.64, 0.46
2023-04-07 14:00:49 0.50, 0.64, 0.46
2023-04-07 14:00:50 0.46, 0.63, 0.46
2023-04-07 14:00:51 0.46, 0.63, 0.46
2023-04-07 14:00:52 0.46, 0.63, 0.46
2023-04-07 14:00:53 0.46, 0.63, 0.46
2023-04-07 14:00:54 0.46, 0.63, 0.46
2023-04-07 14:00:55 0.51, 0.63, 0.46
2023-04-07 14:00:56 0.51, 0.63, 0.46
2023-04-07 14:00:57 0.51, 0.63, 0.46
2023-04-07 14:00:58 0.51, 0.63, 0.46
2023-04-07 14:00:59 0.51, 0.63, 0.46
2023-04-07 14:01:00 0.46, 0.62, 0.46
2023-04-07 14:01:01 0.46, 0.62, 0.46
2023-04-07 14:01:02 0.46, 0.62, 0.46
2023-04-07 14:01:03 0.46, 0.62, 0.46
2023-04-07 14:01:04 0.46, 0.62, 0.46
2023-04-07 14:01:05 0.43, 0.61, 0.46
2023-04-07 14:01:06 0.43, 0.61, 0.46
2023-04-07 14:01:07 0.43, 0.61, 0.46
2023-04-07 14:01:08 0.43, 0.61, 0.46
2023-04-07 14:01:09 0.43, 0.61, 0.46
2023-04-07 14:01:10 0.39, 0.60, 0.46
2023-04-07 14:01:11 0.39, 0.60, 0.46
2023-04-07 14:01:12 0.39, 0.60, 0.46
2023-04-07 14:01:13 0.39, 0.60, 0.46
2023-04-07 14:01:14 0.39, 0.60, 0.46
2023-04-07 14:01:15 0.52, 0.62, 0.46
2023-04-07 14:01:16 0.52, 0.62, 0.46
2023-04-07 14:01:17 0.52, 0.62, 0.46
2023-04-07 14:01:18 0.52, 0.62, 0.46
2023-04-07 14:01:19 0.52, 0.62, 0.46
2023-04-07 14:01:20 0.48, 0.61, 0.46
2023-04-07 14:01:21 0.48, 0.61, 0.46
2023-04-07 14:01:22 0.48, 0.61, 0.46
2023-04-07 14:01:23 0.48, 0.61, 0.46
2023-04-07 14:01:24 0.48, 0.61, 0.46
2023-04-07 14:01:25 0.52, 0.62, 0.46
2023-04-07 14:01:26 0.52, 0.62, 0.46
2023-04-07 14:01:27 0.52, 0.62, 0.46
2023-04-07 14:01:28 0.52, 0.62, 0.46
2023-04-07 14:01:29 0.52, 0.62, 0.46
2023-04-07 14:01:30 0.72, 0.66, 0.48
2023-04-07 14:01:31 0.72, 0.66, 0.48
2023-04-07 14:01:32 0.72, 0.66, 0.48
2023-04-07 14:01:33 0.72, 0.66, 0.48
2023-04-07 14:01:34 0.72, 0.66, 0.48
2023-04-07 14:01:35 0.66, 0.65, 0.47
2023-04-07 14:01:36 0.66, 0.65, 0.47
2023-04-07 14:01:37 0.66, 0.65, 0.47
2023-04-07 14:01:38 0.66, 0.65, 0.47
2023-04-07 14:01:39 0.66, 0.65, 0.47
2023-04-07 14:01:40 0.69, 0.65, 0.48
2023-04-07 14:01:41 0.69, 0.65, 0.48
2023-04-07 14:01:42 0.69, 0.65, 0.48
2023-04-07 14:01:43 0.69, 0.65, 0.48
2023-04-07 14:01:45 0.63, 0.64, 0.47
2023-04-07 14:01:46 0.63, 0.64, 0.47
2023-04-07 14:01:47 0.63, 0.64, 0.47
2023-04-07 14:01:48 0.63, 0.64, 0.47
2023-04-07 14:01:49 0.63, 0.64, 0.47
2023-04-07 14:01:50 0.74, 0.67, 0.48
2023-04-07 14:01:51 0.74, 0.67, 0.48
2023-04-07 14:01:52 0.74, 0.67, 0.48
2023-04-07 14:01:53 0.74, 0.67, 0.48
2023-04-07 14:01:54 0.74, 0.67, 0.48
2023-04-07 14:01:55 0.68, 0.65, 0.48
2023-04-07 14:01:56 0.68, 0.65, 0.48
2023-04-07 14:01:57 0.68, 0.65, 0.48
2023-04-07 14:01:58 0.68, 0.65, 0.48
2023-04-07 14:01:59 0.68, 0.65, 0.48
2023-04-07 14:02:00 0.71, 0.66, 0.48
2023-04-07 14:02:01 0.71, 0.66, 0.48
2023-04-07 14:02:02 0.71, 0.66, 0.48
2023-04-07 14:02:03 0.71, 0.66, 0.48
